exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,HMP,BTC,239308548.296,2.39308548296,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,DOGE,3994233.31046,133328.246943,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,USD,1562448.86753,305.654269284,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,RUR,593332.606432,5845.11902084,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,WAVES,560382.732053,9.93048961961,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,ETH,554658.851644,0.224264902701,1,JordanManual,cryptocompare,HMP,2017-12-31 12:17:52.429409
CCCAGG,HMP,BTC,239308548.296,2.39308548296,1,JordanManual,cryptocompare,HMP,2017-12-31 12:14:52.424974
CCCAGG,HMP,BTC,239208548.296,2.39208548296,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
CCCAGG,HMP,DOGE,3994233.31046,133328.246943,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
CCCAGG,HMP,USD,1562448.86753,305.654269284,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
CCCAGG,HMP,RUR,593332.606432,5845.11902084,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
CCCAGG,HMP,WAVES,560382.732053,9.93048961961,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
CCCAGG,HMP,ETH,554658.851644,0.224264902701,1,JordanManual,cryptocompare,HMP,2017-12-31 12:11:57.398162
