exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,SLR,BTC,2574981.70215,142.480166603,1,JordanManual,cryptocompare,SLR,2017-12-31 03:21:50.360835
CCCAGG,SLR,USD,121175.227511,83516.3318954,1,JordanManual,cryptocompare,SLR,2017-12-31 03:21:50.360835
CCCAGG,SLR,CHF,30882.957536,20376.4225493,1,JordanManual,cryptocompare,SLR,2017-12-31 03:21:50.360835
CCCAGG,SLR,EUR,27075.4257935,13672.1609284,1,JordanManual,cryptocompare,SLR,2017-12-31 03:21:50.360835
CCCAGG,SLR,GBP,8887.04428928,4629.98886618,1,JordanManual,cryptocompare,SLR,2017-12-31 03:21:50.360835
CCCAGG,SLR,BTC,2573331.94227,142.394379093,1,JordanManual,cryptocompare,SLR,2017-12-31 03:18:54.452103
CCCAGG,SLR,USD,121025.227511,83415.9148544,1,JordanManual,cryptocompare,SLR,2017-12-31 03:18:54.452103
CCCAGG,SLR,BTC,2567335.48201,142.083552463,1,JordanManual,cryptocompare,SLR,2017-12-31 03:08:43.332570
CCCAGG,SLR,USD,120025.227511,82763.7148544,1,JordanManual,cryptocompare,SLR,2017-12-31 03:08:43.332570
CCCAGG,SLR,CHF,30882.957536,20376.4225493,1,JordanManual,cryptocompare,SLR,2017-12-31 03:08:43.332570
CCCAGG,SLR,EUR,27075.4257935,13672.1609284,1,JordanManual,cryptocompare,SLR,2017-12-31 03:08:43.332570
CCCAGG,SLR,BTC,2674193.57062,147.425977704,1,JordanManual,cryptocompare,SLR,2017-12-31 00:19:34.786436
CCCAGG,SLR,USD,99788.1445312,69833.4030273,1,JordanManual,cryptocompare,SLR,2017-12-31 00:19:34.786436
CCCAGG,SLR,EUR,32577.6748303,16656.3360138,1,JordanManual,cryptocompare,SLR,2017-12-31 00:19:34.786436
CCCAGG,SLR,CHF,27035.8065982,17926.6125433,1,JordanManual,cryptocompare,SLR,2017-12-31 00:19:34.786436
CCCAGG,SLR,GBP,8887.04428928,4629.98886618,1,JordanManual,cryptocompare,SLR,2017-12-31 00:19:34.786436
