exchange,fromSymbol,toSymbol,volume24h,volume24hTo,coin_units,computer_name,source,symbol,timestamp_api_call
CCCAGG,EOS,BTC,5087376.76054,2870.10926602,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,ETH,2851086.03475,29580.6638564,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,USD,2294851.46786,16912955.5525,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,USDT,665639.82658,4925198.73656,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,QTUM,3743.826,1600.11108,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,RUR,599.10249657,286962.630817,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,NEO,292.4237,35.4368447218,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,DOGE,175.96505096,150342.722368,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,BTC,5372093.00977,3036.14713913,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,ETH,2967318.20431,30827.8110193,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,USD,2499351.68884,18437068.3981,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,DOGE,187.18518298,161000.908874,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,USDT,675787.440474,4998813.83155,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,NEO,297.6335,36.047032512,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,BTC,5087376.76054,2870.10926602,1,JordanManual,cryptocompare,EOS,2017-12-31 12:16:39.080480
CCCAGG,EOS,WAVES,6.89142212,4.13484853195,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,DOGE,175.96505096,150342.722368,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,NEO,292.4237,35.4368447218,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,RUR,599.10249657,286962.630817,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,QTUM,3743.826,1600.11108,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,USDT,665639.82658,4925198.73656,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,USD,2294851.46786,16912955.5525,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,ETH,2851086.03475,29580.6638564,1,JordanManual,cryptocompare,EOS,2017-12-31 12:17:44.884714
CCCAGG,EOS,RUR,606.49915988,290566.995199,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
CCCAGG,EOS,WAVES,6.89142212,4.13484853195,1,JordanManual,cryptocompare,EOS,2017-12-31 11:54:26.985243
