,close,high,low,open,time,volumefrom,volumeto,coin,coin_units,computer_name,exchange,timestamp_api_call
78,4.8,4.8,4.8,4.8,1514228880,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
79,4.8,4.8,4.8,4.8,1514228940,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
80,4.8,4.8,4.8,4.8,1514229000,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
81,4.81,4.81,4.81,4.81,1514229060,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
82,4.81,4.81,4.81,4.81,1514229120,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
83,4.8,4.8,4.8,4.8,1514229180,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
84,4.8,4.8,4.8,4.8,1514229240,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
85,4.79,4.79,4.79,4.79,1514229300,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
86,4.79,4.79,4.79,4.79,1514229360,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
87,4.79,4.79,4.79,4.79,1514229420,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
88,4.79,4.79,4.79,4.79,1514229480,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
89,4.79,4.79,4.79,4.79,1514229540,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
90,4.78,4.78,4.78,4.78,1514229600,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
91,4.78,4.78,4.78,4.78,1514229660,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
92,4.78,4.78,4.78,4.78,1514229720,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
93,4.78,4.78,4.78,4.78,1514229780,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
94,4.79,4.79,4.79,4.79,1514229840,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
95,4.8,4.8,4.8,4.8,1514229900,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
96,4.81,4.81,4.81,4.81,1514229960,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
97,4.81,4.81,4.81,4.81,1514230020,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
98,4.81,4.81,4.81,4.81,1514230080,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
99,4.82,4.82,4.82,4.82,1514230140,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
100,4.82,4.82,4.82,4.82,1514230200,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
101,4.82,4.82,4.82,4.82,1514230260,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
102,4.82,4.82,4.82,4.82,1514230320,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
103,4.82,4.82,4.82,4.82,1514230380,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
104,4.82,4.82,4.82,4.82,1514230440,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
105,4.82,4.82,4.82,4.82,1514230500,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
106,4.81,4.81,4.81,4.81,1514230560,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
107,4.8,4.8,4.8,4.8,1514230620,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
108,4.8,4.8,4.8,4.8,1514230680,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
109,4.8,4.8,4.8,4.8,1514230740,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
110,4.8,4.8,4.8,4.8,1514230800,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
111,4.8,4.8,4.8,4.8,1514230860,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
112,4.8,4.8,4.8,4.8,1514230920,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
113,4.8,4.8,4.8,4.8,1514230980,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
114,4.8,4.8,4.8,4.8,1514231040,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
115,4.8,4.8,4.8,4.8,1514231100,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
116,4.8,4.8,4.8,4.8,1514231160,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
117,4.79,4.79,4.79,4.79,1514231220,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
118,4.79,4.79,4.79,4.79,1514231280,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
119,4.79,4.79,4.79,4.79,1514231340,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
120,4.79,4.79,4.79,4.79,1514231400,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
121,4.79,4.79,4.79,4.79,1514231460,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
122,4.79,4.79,4.79,4.79,1514231520,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
123,4.79,4.79,4.79,4.79,1514231580,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
124,4.79,4.79,4.79,4.79,1514231640,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
125,4.8,4.8,4.8,4.8,1514231700,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
126,4.8,4.8,4.8,4.8,1514231760,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
127,4.8,4.8,4.8,4.8,1514231820,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
128,4.8,4.8,4.8,4.8,1514231880,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
129,4.8,4.8,4.8,4.8,1514231940,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
130,4.8,4.8,4.8,4.8,1514232000,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
131,4.8,4.8,4.8,4.8,1514232060,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
132,4.8,4.8,4.8,4.8,1514232120,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
133,4.79,4.79,4.79,4.79,1514232180,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
134,4.79,4.79,4.79,4.79,1514232240,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
135,4.79,4.79,4.79,4.79,1514232300,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
136,4.79,4.79,4.79,4.79,1514232360,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
137,4.78,4.78,4.78,4.78,1514232420,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
138,4.79,4.79,4.79,4.79,1514232480,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
139,4.78,4.78,4.78,4.78,1514232540,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
140,4.79,4.79,4.79,4.79,1514232600,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
141,4.79,4.79,4.79,4.79,1514232660,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
142,4.79,4.79,4.79,4.79,1514232720,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
143,4.79,4.79,4.79,4.79,1514232780,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
144,4.79,4.79,4.79,4.79,1514232840,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
145,4.79,4.79,4.79,4.79,1514232900,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
146,4.79,4.79,4.79,4.79,1514232960,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
147,4.79,4.79,4.79,4.79,1514233020,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
148,4.79,4.79,4.79,4.79,1514233080,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
149,4.79,4.79,4.79,4.79,1514233140,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
150,4.8,4.8,4.8,4.8,1514233200,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
151,4.8,4.8,4.8,4.8,1514233260,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
152,4.81,4.81,4.81,4.81,1514233320,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
153,4.81,4.81,4.81,4.81,1514233380,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
154,4.81,4.81,4.81,4.81,1514233440,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
155,4.81,4.81,4.81,4.81,1514233500,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
156,4.81,4.81,4.81,4.81,1514233560,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
157,4.81,4.81,4.81,4.81,1514233620,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
158,4.81,4.81,4.81,4.81,1514233680,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
159,4.81,4.81,4.81,4.81,1514233740,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
160,4.81,4.81,4.81,4.81,1514233800,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
161,4.81,4.81,4.81,4.81,1514233860,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
162,4.81,4.81,4.81,4.81,1514233920,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
163,4.8,4.8,4.8,4.8,1514233980,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
164,4.8,4.8,4.8,4.8,1514234040,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
165,4.8,4.8,4.8,4.8,1514234100,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
166,4.79,4.79,4.79,4.79,1514234160,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
167,4.79,4.79,4.79,4.79,1514234220,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
168,4.79,4.79,4.79,4.79,1514234280,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
169,4.79,4.79,4.79,4.79,1514234340,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
170,4.79,4.79,4.79,4.79,1514234400,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
171,4.79,4.79,4.79,4.79,1514234460,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
172,4.78,4.78,4.78,4.78,1514234520,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
173,4.76,4.76,4.76,4.76,1514234580,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
174,4.75,4.75,4.75,4.75,1514234640,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
175,4.72,4.72,4.72,4.72,1514234700,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
176,4.72,4.72,4.72,4.72,1514234760,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
177,4.72,4.72,4.72,4.72,1514234820,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
178,4.7,4.7,4.7,4.7,1514234880,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
179,4.7,4.7,4.7,4.7,1514234940,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
180,4.71,4.71,4.71,4.71,1514235000,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
181,4.71,4.71,4.71,4.71,1514235060,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
182,4.72,4.72,4.72,4.72,1514235120,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
183,4.72,4.72,4.72,4.72,1514235180,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
184,4.7,4.7,4.7,4.7,1514235240,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
185,4.69,4.69,4.69,4.69,1514235300,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
186,4.69,4.69,4.69,4.69,1514235360,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
187,4.7,4.7,4.7,4.7,1514235420,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
188,4.7,4.7,4.7,4.7,1514235480,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
189,4.69,4.69,4.69,4.69,1514235540,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
190,4.69,4.69,4.69,4.69,1514235600,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
191,4.68,4.68,4.68,4.68,1514235660,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
192,4.69,4.69,4.69,4.69,1514235720,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
193,4.66,4.66,4.66,4.66,1514235780,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
194,4.66,4.66,4.66,4.66,1514235840,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
195,4.67,4.67,4.67,4.67,1514235900,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
196,4.67,4.67,4.67,4.67,1514235960,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
197,4.67,4.67,4.67,4.67,1514236020,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
198,4.68,4.68,4.68,4.68,1514236080,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
199,4.68,4.68,4.68,4.68,1514236140,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
200,4.69,4.69,4.69,4.69,1514236200,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
201,4.7,4.7,4.7,4.7,1514236260,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
202,4.7,4.7,4.7,4.7,1514236320,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
203,4.72,4.72,4.72,4.72,1514236380,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
204,4.73,4.73,4.73,4.73,1514236440,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
205,4.73,4.73,4.73,4.73,1514236500,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
206,4.72,4.72,4.72,4.72,1514236560,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
207,4.72,4.72,4.72,4.72,1514236620,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
208,4.73,4.73,4.73,4.73,1514236680,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
209,4.72,4.72,4.72,4.72,1514236740,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
210,4.72,4.72,4.72,4.72,1514236800,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
211,4.72,4.72,4.72,4.72,1514236860,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
212,4.72,4.72,4.72,4.72,1514236920,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
213,4.72,4.72,4.72,4.72,1514236980,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
214,4.7,4.7,4.7,4.7,1514237040,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
215,4.72,4.72,4.72,4.72,1514237100,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
216,4.72,4.72,4.72,4.72,1514237160,0.0,0.0,007,1,JordanManual,CCCAGG,2017-12-26 20:10:13.881644
