close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
7.42,1,JordanManual,CCCAGG,7.44,7.38,7.38,EOS,1514723580,2018-01-01 14:51:39.760142,19958.9,148020.77
7.42,1,JordanManual,Bitfinex,7.44,7.38,7.38,EOS,1514723580,2018-01-01 14:51:25.938736,19100.17,141668.87
7.42,1,JordanManual,Bitfinex,7.43,7.41,7.42,EOS,1514723760,2018-01-01 14:51:25.938736,4802.69,35638.03
7.42,1,JordanManual,CCCAGG,7.43,7.41,7.42,EOS,1514723760,2018-01-01 14:51:39.760142,5596.75,41519.04
7.43,1,JordanManual,CCCAGG,7.45,7.42,7.42,EOS,1514723940,2018-01-01 14:51:39.760142,18876.79,140460.92
7.43,1,JordanManual,Bitfinex,7.45,7.42,7.42,EOS,1514723940,2018-01-01 14:51:25.938736,17982.77,133820.54
7.43,1,JordanManual,CCCAGG,7.45,7.43,7.43,EOS,1514724120,2018-01-01 14:51:39.760142,2883.84,21439.97
7.43,1,JordanManual,Bitfinex,7.45,7.43,7.43,EOS,1514724120,2018-01-01 14:51:25.938736,2218.38,16500.44
7.48,1,JordanManual,CCCAGG,7.48,7.43,7.43,EOS,1514724300,2018-01-01 14:51:39.760142,18453.36,138030.96
7.49,1,JordanManual,Bitfinex,7.49,7.43,7.43,EOS,1514724300,2018-01-01 14:51:25.938736,18010.73,134741.16
7.49,1,JordanManual,Bitfinex,7.51,7.49,7.49,EOS,1514724480,2018-01-01 14:51:25.938736,13014.62,97500.81
7.49,1,JordanManual,CCCAGG,7.5,7.48,7.48,EOS,1514724480,2018-01-01 14:51:39.760142,13297.86,99613.31
7.41,1,JordanManual,Bitfinex,7.51,7.4,7.49,EOS,1514724660,2018-01-01 14:51:25.938736,44284.61,329268.19
7.41,1,JordanManual,CCCAGG,7.5,7.4,7.49,EOS,1514724660,2018-01-01 14:51:39.760142,45101.47,335330.76
7.41,1,JordanManual,Bitfinex,7.48,7.36,7.41,EOS,1514724840,2018-01-01 14:51:25.938736,19277.39,143182.91
7.41,1,JordanManual,CCCAGG,7.47,7.36,7.41,EOS,1514724840,2018-01-01 14:51:39.760142,22575.45,167684.29
7.42,1,JordanManual,Bitfinex,7.42,7.41,7.41,EOS,1514725020,2018-01-01 14:51:25.938736,4955.66,36724.91
7.42,1,JordanManual,CCCAGG,7.42,7.4,7.41,EOS,1514725020,2018-01-01 14:51:39.760142,7445.31,55176.46
7.44,1,JordanManual,Bitfinex,7.48,7.42,7.42,EOS,1514725200,2018-01-01 14:51:25.938736,27634.47,205867.19
7.44,1,JordanManual,CCCAGG,7.47,7.42,7.42,EOS,1514725200,2018-01-01 14:51:39.760142,29206.28,217535.15
7.44,1,JordanManual,Bitfinex,7.44,7.42,7.44,EOS,1514725380,2018-01-01 14:51:25.938736,12860.05,95584.91
7.44,1,JordanManual,CCCAGG,7.44,7.42,7.44,EOS,1514725380,2018-01-01 14:51:39.760142,13679.8,101670.73
7.42,1,JordanManual,Bitfinex,7.44,7.42,7.44,EOS,1514725560,2018-01-01 14:51:25.938736,8485.95,63033.87
7.42,1,JordanManual,CCCAGG,7.44,7.42,7.44,EOS,1514725560,2018-01-01 14:51:39.760142,8863.77,65840.39
7.43,1,JordanManual,CCCAGG,7.43,7.39,7.42,EOS,1514725740,2018-01-01 14:51:39.760142,15764.35,116658.76
7.43,1,JordanManual,Bitfinex,7.43,7.39,7.42,EOS,1514725740,2018-01-01 14:51:25.938736,15354.8,113625.92
7.43,1,JordanManual,CCCAGG,7.43,7.41,7.43,EOS,1514725920,2018-01-01 14:51:39.760142,2189.28,16234.3
7.43,1,JordanManual,Bitfinex,7.43,7.42,7.43,EOS,1514725920,2018-01-01 14:51:25.938736,743.2,5516.52
7.42,1,JordanManual,CCCAGG,7.44,7.38,7.43,EOS,1514726100,2018-01-01 14:51:39.760142,19470.94,144250.42
7.42,1,JordanManual,Bitfinex,7.44,7.39,7.43,EOS,1514726100,2018-01-01 14:51:25.938736,18702.82,138561.12
7.42,1,JordanManual,Bitfinex,7.44,7.42,7.42,EOS,1514726280,2018-01-01 14:51:25.938736,9361.87,69546.02
7.42,1,JordanManual,CCCAGG,7.44,7.42,7.42,EOS,1514726280,2018-01-01 14:51:39.760142,10135.27,75277.9
7.37,1,JordanManual,CCCAGG,7.42,7.36,7.42,EOS,1514726460,2018-01-01 14:51:39.760142,22591.27,166842.3
7.38,1,JordanManual,Bitfinex,7.42,7.36,7.42,EOS,1514726460,2018-01-01 14:51:25.938736,22147.77,163568.09
7.32,1,JordanManual,CCCAGG,7.37,7.32,7.37,EOS,1514726640,2018-01-01 14:51:39.760142,11285.87,82904.73
7.32,1,JordanManual,Bitfinex,7.38,7.32,7.38,EOS,1514726640,2018-01-01 14:51:25.938736,10480.57,76989.38
7.38,1,JordanManual,CCCAGG,7.44,7.32,7.32,EOS,1514726820,2018-01-01 14:51:39.760142,41708.44,308398.84
7.38,1,JordanManual,Bitfinex,7.45,7.32,7.32,EOS,1514726820,2018-01-01 14:51:25.938736,40847.91,302073.5
7.41,1,JordanManual,CCCAGG,7.41,7.36,7.38,EOS,1514727000,2018-01-01 14:51:39.760142,38461.67,284655.59
7.42,1,JordanManual,Bitfinex,7.42,7.37,7.38,EOS,1514727000,2018-01-01 14:51:25.938736,36950.45,273509.67
7.4,1,JordanManual,Bitfinex,7.43,7.4,7.42,EOS,1514727180,2018-01-01 14:51:25.938736,6624.9,49037.6
7.4,1,JordanManual,CCCAGG,7.42,7.4,7.41,EOS,1514727180,2018-01-01 14:51:39.760142,7795.6,57676.42
7.44,1,JordanManual,Bitfinex,7.44,7.4,7.4,EOS,1514727360,2018-01-01 14:51:25.938736,3009.38,22306.84
7.43,1,JordanManual,CCCAGG,7.44,7.4,7.4,EOS,1514727360,2018-01-01 14:51:39.760142,3830.89,28368.82
7.4,1,JordanManual,Bitfinex,7.44,7.4,7.44,EOS,1514727540,2018-01-01 14:51:25.938736,5185.08,38411.77
7.4,1,JordanManual,CCCAGG,7.43,7.4,7.43,EOS,1514727540,2018-01-01 14:51:39.760142,5533.96,40988.25
7.4,1,JordanManual,CCCAGG,7.43,7.4,7.4,EOS,1514727720,2018-01-01 14:51:39.760142,16251.4,120386.29
7.4,1,JordanManual,Bitfinex,7.43,7.4,7.4,EOS,1514727720,2018-01-01 14:51:25.938736,15851.05,117421.17
7.4,1,JordanManual,Bitfinex,7.43,7.39,7.4,EOS,1514727900,2018-01-01 14:51:25.938736,4139.4,30645.17
7.4,1,JordanManual,CCCAGG,7.42,7.39,7.4,EOS,1514727900,2018-01-01 14:51:39.760142,4363.66,32304.89
7.41,1,JordanManual,CCCAGG,7.43,7.4,7.4,EOS,1514728080,2018-01-01 14:51:39.760142,2897.47,21472.61
7.41,1,JordanManual,Bitfinex,7.43,7.4,7.4,EOS,1514728080,2018-01-01 14:51:25.938736,2710.4,20087.48
7.4,1,JordanManual,CCCAGG,7.41,7.4,7.41,EOS,1514728260,2018-01-01 14:51:39.760142,4668.73,34554.12
7.4,1,JordanManual,Bitfinex,7.41,7.4,7.41,EOS,1514728260,2018-01-01 14:51:25.938736,4348.88,32190.69
7.4,1,JordanManual,Bitfinex,7.42,7.4,7.4,EOS,1514728440,2018-01-01 14:51:25.938736,2291.0,16956.6
7.4,1,JordanManual,CCCAGG,7.41,7.4,7.4,EOS,1514728440,2018-01-01 14:51:39.760142,2443.81,18086.19
7.4,1,JordanManual,Bitfinex,7.42,7.4,7.4,EOS,1514728620,2018-01-01 14:51:25.938736,7997.54,59205.47
7.4,1,JordanManual,CCCAGG,7.41,7.4,7.4,EOS,1514728620,2018-01-01 14:51:39.760142,8154.06,60362.09
7.31,1,JordanManual,CCCAGG,7.4,7.3,7.4,EOS,1514728800,2018-01-01 14:51:39.760142,11360.93,83476.42
7.31,1,JordanManual,Bitfinex,7.4,7.29,7.4,EOS,1514728800,2018-01-01 14:51:25.938736,11067.34,81319.12
7.28,1,JordanManual,Bitfinex,7.32,7.26,7.31,EOS,1514728980,2018-01-01 14:51:25.938736,10068.96,73403.14
