Id,Id,close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,0.0,0.09439,1,JordanManual,CCCAGG,0.09445,0.09439,0.09443,SEN,1514358540,2017-12-28 09:28:38.217361,0.0,0.0
1,1.0,0.09345,1,JordanManual,CCCAGG,0.09415,0.09345,0.09415,SEN,1514358720,2017-12-28 09:28:38.217361,0.0,0.0
2,2.0,0.09335,1,JordanManual,CCCAGG,0.09337,0.09324,0.09337,SEN,1514358900,2017-12-28 09:28:38.217361,0.0,0.0
3,3.0,0.09341,1,JordanManual,CCCAGG,0.09341,0.09333,0.09334,SEN,1514359080,2017-12-28 09:28:38.217361,0.0,0.0
4,4.0,0.09352,1,JordanManual,CCCAGG,0.09352,0.09347,0.09347,SEN,1514359260,2017-12-28 09:28:38.217361,0.0,0.0
5,5.0,0.0936,1,JordanManual,CCCAGG,0.09363,0.0936,0.0936,SEN,1514359440,2017-12-28 09:28:38.217361,0.0,0.0
6,6.0,0.09311,1,JordanManual,CCCAGG,0.09356,0.09311,0.09356,SEN,1514359620,2017-12-28 09:28:38.217361,0.0,0.0
7,7.0,0.09279,1,JordanManual,CCCAGG,0.09311,0.09279,0.09311,SEN,1514359800,2017-12-28 09:28:38.217361,0.0,0.0
8,8.0,0.09265,1,JordanManual,CCCAGG,0.09267,0.09243,0.09267,SEN,1514359980,2017-12-28 09:28:38.217361,0.0,0.0
9,9.0,0.09289,1,JordanManual,CCCAGG,0.0929,0.09272,0.09272,SEN,1514360160,2017-12-28 09:28:38.217361,0.0,0.0
10,10.0,0.09256,1,JordanManual,CCCAGG,0.09279,0.09256,0.09279,SEN,1514360340,2017-12-28 09:28:38.217361,0.0,0.0
11,11.0,0.09235,1,JordanManual,CCCAGG,0.09259,0.09235,0.09259,SEN,1514360520,2017-12-28 09:28:38.217361,0.0,0.0
12,12.0,0.09229,1,JordanManual,CCCAGG,0.09239,0.09229,0.09239,SEN,1514360700,2017-12-28 09:28:38.217361,0.0,0.0
13,13.0,0.09264,1,JordanManual,CCCAGG,0.09264,0.09244,0.09244,SEN,1514360880,2017-12-28 09:28:38.217361,0.0,0.0
14,14.0,0.09301,1,JordanManual,CCCAGG,0.09301,0.09263,0.09263,SEN,1514361060,2017-12-28 09:28:38.217361,0.0,0.0
15,15.0,0.09308,1,JordanManual,CCCAGG,0.09308,0.09302,0.09302,SEN,1514361240,2017-12-28 09:28:38.217361,0.0,0.0
16,16.0,0.09314,1,JordanManual,CCCAGG,0.09314,0.09308,0.09309,SEN,1514361420,2017-12-28 09:28:38.217361,0.0,0.0
17,17.0,0.09334,1,JordanManual,CCCAGG,0.09334,0.09325,0.09327,SEN,1514361600,2017-12-28 09:28:38.217361,0.0,0.0
18,18.0,0.09293,1,JordanManual,CCCAGG,0.09339,0.09293,0.09339,SEN,1514361780,2017-12-28 09:28:38.217361,0.0,0.0
19,19.0,0.09296,1,JordanManual,CCCAGG,0.09303,0.09296,0.09303,SEN,1514361960,2017-12-28 09:28:38.217361,0.0,0.0
20,20.0,0.09284,1,JordanManual,CCCAGG,0.09307,0.09284,0.09307,SEN,1514362140,2017-12-28 09:28:38.217361,0.0,0.0
21,21.0,0.09271,1,JordanManual,CCCAGG,0.09281,0.09271,0.09281,SEN,1514362320,2017-12-28 09:28:38.217361,0.0,0.0
22,22.0,0.09286,1,JordanManual,CCCAGG,0.09286,0.0927,0.0927,SEN,1514362500,2017-12-28 09:28:38.217361,0.0,0.0
