,close,high,low,open,time,volumefrom,volumeto,coin,coin_units,computer_name,exchange,timestamp_api_call
31,0.0001844,0.0001844,0.0001844,0.0001844,1514226060,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
32,0.0001844,0.0001844,0.0001844,0.0001844,1514226120,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
33,0.0001844,0.0001844,0.0001844,0.0001844,1514226180,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
34,0.0001844,0.0001844,0.0001844,0.0001844,1514226240,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
35,0.0001844,0.0001844,0.0001844,0.0001844,1514226300,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
36,0.0001844,0.0001844,0.0001844,0.0001844,1514226360,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
37,0.0001844,0.0001844,0.0001844,0.0001844,1514226420,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
38,0.0001844,0.0001844,0.0001844,0.0001844,1514226480,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
39,0.0001844,0.0001844,0.0001844,0.0001844,1514226540,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
40,0.0001844,0.0001844,0.0001844,0.0001844,1514226600,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
41,0.0001844,0.0001844,0.0001844,0.0001844,1514226660,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
42,0.0001844,0.0001844,0.0001844,0.0001844,1514226720,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
43,0.0001844,0.0001844,0.0001844,0.0001844,1514226780,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
44,0.0001844,0.0001844,0.0001844,0.0001844,1514226840,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
45,0.0001844,0.0001844,0.0001844,0.0001844,1514226900,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
46,0.0001844,0.0001844,0.0001844,0.0001844,1514226960,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
47,0.0001844,0.0001844,0.0001844,0.0001844,1514227020,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
48,0.0001844,0.0001844,0.0001844,0.0001844,1514227080,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
49,0.0001844,0.0001844,0.0001844,0.0001844,1514227140,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
50,0.0001844,0.0001844,0.0001844,0.0001844,1514227200,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
51,0.0001844,0.0001844,0.0001844,0.0001844,1514227260,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
52,0.0001844,0.0001844,0.0001844,0.0001844,1514227320,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
53,0.0001844,0.0001844,0.0001844,0.0001844,1514227380,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
54,0.0001844,0.0001844,0.0001844,0.0001844,1514227440,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
55,0.0001844,0.0001844,0.0001844,0.0001844,1514227500,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
56,0.0001844,0.0001844,0.0001844,0.0001844,1514227560,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
57,0.0001844,0.0001844,0.0001844,0.0001844,1514227620,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
58,0.0001844,0.0001844,0.0001844,0.0001844,1514227680,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
59,0.0001844,0.0001844,0.0001844,0.0001844,1514227740,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
60,0.0001844,0.0001844,0.0001844,0.0001844,1514227800,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
61,0.0001844,0.0001844,0.0001844,0.0001844,1514227860,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
62,0.0001844,0.0001844,0.0001844,0.0001844,1514227920,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
63,0.0001844,0.0001844,0.0001844,0.0001844,1514227980,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
64,0.0001844,0.0001844,0.0001844,0.0001844,1514228040,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
65,0.0001844,0.0001844,0.0001844,0.0001844,1514228100,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
66,0.0001844,0.0001844,0.0001844,0.0001844,1514228160,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
67,0.0001844,0.0001844,0.0001844,0.0001844,1514228220,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
68,0.0001844,0.0001844,0.0001844,0.0001844,1514228280,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
69,0.0001844,0.0001844,0.0001844,0.0001844,1514228340,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
70,0.0001844,0.0001844,0.0001844,0.0001844,1514228400,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
71,0.0001844,0.0001844,0.0001844,0.0001844,1514228460,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
72,0.0001844,0.0001844,0.0001844,0.0001844,1514228520,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
73,0.0001844,0.0001844,0.0001844,0.0001844,1514228580,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
74,0.0001844,0.0001844,0.0001844,0.0001844,1514228640,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
75,0.0001844,0.0001844,0.0001844,0.0001844,1514228700,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
76,0.0001844,0.0001844,0.0001844,0.0001844,1514228760,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
77,0.0001844,0.0001844,0.0001844,0.0001844,1514228820,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
78,0.0001844,0.0001844,0.0001844,0.0001844,1514228880,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
79,0.0001844,0.0001844,0.0001844,0.0001844,1514228940,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
80,0.0001844,0.0001844,0.0001844,0.0001844,1514229000,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
81,0.0001844,0.0001844,0.0001844,0.0001844,1514229060,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
82,0.0001844,0.0001844,0.0001844,0.0001844,1514229120,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
83,0.0001844,0.0001844,0.0001844,0.0001844,1514229180,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
84,0.0001844,0.0001844,0.0001844,0.0001844,1514229240,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
85,0.0001844,0.0001844,0.0001844,0.0001844,1514229300,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
86,0.0001844,0.0001844,0.0001844,0.0001844,1514229360,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
87,0.0001844,0.0001844,0.0001844,0.0001844,1514229420,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
88,0.0001844,0.0001844,0.0001844,0.0001844,1514229480,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
89,0.0001844,0.0001844,0.0001844,0.0001844,1514229540,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
90,0.0001844,0.0001844,0.0001844,0.0001844,1514229600,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
91,0.0001844,0.0001844,0.0001844,0.0001844,1514229660,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
92,0.0001844,0.0001844,0.0001844,0.0001844,1514229720,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
93,0.0001844,0.0001844,0.0001844,0.0001844,1514229780,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
94,0.0001844,0.0001844,0.0001844,0.0001844,1514229840,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
95,0.0001844,0.0001844,0.0001844,0.0001844,1514229900,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
96,0.0001844,0.0001844,0.0001844,0.0001844,1514229960,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
97,0.0001844,0.0001844,0.0001844,0.0001844,1514230020,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
98,0.0001844,0.0001844,0.0001844,0.0001844,1514230080,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
99,0.0001844,0.0001844,0.0001844,0.0001844,1514230140,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
100,0.0001844,0.0001844,0.0001844,0.0001844,1514230200,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
101,0.0001844,0.0001844,0.0001844,0.0001844,1514230260,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
102,0.0001844,0.0001844,0.0001844,0.0001844,1514230320,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
103,0.0001844,0.0001844,0.0001844,0.0001844,1514230380,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
104,0.0001844,0.0001844,0.0001844,0.0001844,1514230440,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
105,0.0001844,0.0001844,0.0001844,0.0001844,1514230500,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
106,0.0001844,0.0001844,0.0001844,0.0001844,1514230560,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
107,0.0001844,0.0001844,0.0001844,0.0001844,1514230620,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
108,0.0001844,0.0001844,0.0001844,0.0001844,1514230680,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
109,0.0001844,0.0001844,0.0001844,0.0001844,1514230740,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
110,0.0001844,0.0001844,0.0001844,0.0001844,1514230800,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
111,0.0001844,0.0001844,0.0001844,0.0001844,1514230860,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
112,0.0001844,0.0001844,0.0001844,0.0001844,1514230920,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
113,0.0001844,0.0001844,0.0001844,0.0001844,1514230980,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
114,0.0001844,0.0001844,0.0001844,0.0001844,1514231040,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
115,0.0001844,0.0001844,0.0001844,0.0001844,1514231100,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
116,0.0001844,0.0001844,0.0001844,0.0001844,1514231160,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
117,0.0001844,0.0001844,0.0001844,0.0001844,1514231220,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
118,0.0001844,0.0001844,0.0001844,0.0001844,1514231280,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
119,0.0001844,0.0001844,0.0001844,0.0001844,1514231340,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
120,0.0001844,0.0001844,0.0001844,0.0001844,1514231400,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
121,0.0001844,0.0001844,0.0001844,0.0001844,1514231460,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
122,0.0001844,0.0001844,0.0001844,0.0001844,1514231520,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
123,0.0001844,0.0001844,0.0001844,0.0001844,1514231580,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
124,0.0001844,0.0001844,0.0001844,0.0001844,1514231640,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
125,0.0001844,0.0001844,0.0001844,0.0001844,1514231700,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
126,0.0001844,0.0001844,0.0001844,0.0001844,1514231760,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
127,0.0001844,0.0001844,0.0001844,0.0001844,1514231820,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
128,0.0001844,0.0001844,0.0001844,0.0001844,1514231880,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
129,0.0001844,0.0001844,0.0001844,0.0001844,1514231940,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
130,0.0001844,0.0001844,0.0001844,0.0001844,1514232000,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
131,0.0001844,0.0001844,0.0001844,0.0001844,1514232060,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
132,0.0001844,0.0001844,0.0001844,0.0001844,1514232120,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
133,0.0001844,0.0001844,0.0001844,0.0001844,1514232180,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
134,0.0001844,0.0001844,0.0001844,0.0001844,1514232240,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
135,0.0001844,0.0001844,0.0001844,0.0001844,1514232300,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
136,0.0001844,0.0001844,0.0001844,0.0001844,1514232360,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
137,0.0001844,0.0001844,0.0001844,0.0001844,1514232420,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
138,0.0001844,0.0001844,0.0001844,0.0001844,1514232480,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
139,0.0001844,0.0001844,0.0001844,0.0001844,1514232540,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
140,0.0001844,0.0001844,0.0001844,0.0001844,1514232600,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
141,0.0001844,0.0001844,0.0001844,0.0001844,1514232660,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
142,0.0001844,0.0001844,0.0001844,0.0001844,1514232720,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
143,0.0001844,0.0001844,0.0001844,0.0001844,1514232780,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
144,0.0001844,0.0001844,0.0001844,0.0001844,1514232840,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
145,0.0001844,0.0001844,0.0001844,0.0001844,1514232900,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
146,0.0001844,0.0001844,0.0001844,0.0001844,1514232960,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
147,0.0001844,0.0001844,0.0001844,0.0001844,1514233020,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
148,0.0001844,0.0001844,0.0001844,0.0001844,1514233080,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
149,0.0001844,0.0001844,0.0001844,0.0001844,1514233140,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
150,0.0001844,0.0001844,0.0001844,0.0001844,1514233200,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
151,0.0001844,0.0001844,0.0001844,0.0001844,1514233260,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
152,0.0001844,0.0001844,0.0001844,0.0001844,1514233320,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
153,0.0001844,0.0001844,0.0001844,0.0001844,1514233380,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
154,0.0001844,0.0001844,0.0001844,0.0001844,1514233440,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
155,0.0001844,0.0001844,0.0001844,0.0001844,1514233500,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
156,0.0001844,0.0001844,0.0001844,0.0001844,1514233560,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
157,0.0001844,0.0001844,0.0001844,0.0001844,1514233620,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
158,0.0001844,0.0001844,0.0001844,0.0001844,1514233680,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
159,0.0001844,0.0001844,0.0001844,0.0001844,1514233740,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
160,0.0001844,0.0001844,0.0001844,0.0001844,1514233800,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
161,0.0001844,0.0001844,0.0001844,0.0001844,1514233860,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
162,0.0001844,0.0001844,0.0001844,0.0001844,1514233920,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
163,0.0001844,0.0001844,0.0001844,0.0001844,1514233980,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
164,0.0001844,0.0001844,0.0001844,0.0001844,1514234040,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
165,0.0001844,0.0001844,0.0001844,0.0001844,1514234100,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
166,0.0001844,0.0001844,0.0001844,0.0001844,1514234160,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
167,0.0001844,0.0001844,0.0001844,0.0001844,1514234220,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
168,0.0001844,0.0001844,0.0001844,0.0001844,1514234280,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
169,0.0001844,0.0001844,0.0001844,0.0001844,1514234340,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
170,0.0001844,0.0001844,0.0001844,0.0001844,1514234400,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
171,0.0001844,0.0001844,0.0001844,0.0001844,1514234460,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
172,0.0001844,0.0001844,0.0001844,0.0001844,1514234520,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
173,0.0001844,0.0001844,0.0001844,0.0001844,1514234580,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
174,0.0001844,0.0001844,0.0001844,0.0001844,1514234640,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
175,0.0001844,0.0001844,0.0001844,0.0001844,1514234700,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
176,0.0001844,0.0001844,0.0001844,0.0001844,1514234760,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
177,0.0001844,0.0001844,0.0001844,0.0001844,1514234820,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
178,0.0001844,0.0001844,0.0001844,0.0001844,1514234880,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
179,0.0001844,0.0001844,0.0001844,0.0001844,1514234940,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
180,0.0001844,0.0001844,0.0001844,0.0001844,1514235000,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
181,0.0001844,0.0001844,0.0001844,0.0001844,1514235060,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
182,0.0001844,0.0001844,0.0001844,0.0001844,1514235120,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
183,0.0001844,0.0001844,0.0001844,0.0001844,1514235180,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
184,0.0001844,0.0001844,0.0001844,0.0001844,1514235240,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
185,0.0001844,0.0001844,0.0001844,0.0001844,1514235300,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
186,0.0001844,0.0001844,0.0001844,0.0001844,1514235360,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
187,0.0001844,0.0001844,0.0001844,0.0001844,1514235420,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
188,0.0001844,0.0001844,0.0001844,0.0001844,1514235480,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
189,0.0001844,0.0001844,0.0001844,0.0001844,1514235540,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
190,0.0001844,0.0001844,0.0001844,0.0001844,1514235600,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
191,0.0001844,0.0001844,0.0001844,0.0001844,1514235660,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
192,0.0001844,0.0001844,0.0001844,0.0001844,1514235720,0.0,0.0,404,1,JordanManual,CCCAGG,2017-12-26 20:11:41.421504
