close,high,low,open,time,volumefrom,volumeto,coin_units,computer_name,exchange,symbol,timestamp_api_call
5.37,5.37,5.36,5.36,1514396880,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.37,5.37,5.37,5.37,1514397060,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.38,5.38,5.37,5.37,1514397240,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.38,5.39,5.38,5.39,1514397420,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.39,5.39,5.38,5.38,1514397600,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.39,5.39,5.39,5.39,1514397780,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.42,5.42,5.39,5.39,1514397960,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.44,5.44,5.43,5.43,1514398140,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.43,5.44,5.43,5.43,1514398320,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.43,5.44,5.43,5.44,1514398500,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.44,5.44,5.44,5.44,1514398680,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.43,5.44,5.43,5.44,1514398860,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.41,5.43,5.41,5.43,1514399040,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.38,5.38,5.36,5.38,1514399220,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.35,5.37,5.35,5.36,1514399400,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.35,5.36,5.35,5.36,1514399580,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.36,5.37,5.36,5.37,1514399760,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.4,5.4,5.37,5.37,1514399940,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.42,5.42,5.41,5.41,1514400120,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
5.41,5.41,5.41,5.41,1514400300,0.0,0.0,1,JordanManual,CCCAGG,ACC,2017-12-28 20:06:51.018503
