close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
3.72,1,JordanManual,CCCAGG,3.72,3.72,3.72,AVT,1514723580,2018-01-01 14:51:38.844479,0.0,0.0
3.72,1,JordanManual,Bitfinex,3.72,3.72,3.72,AVT,1514723580,2018-01-01 14:51:24.878218,0.0,0.0
3.72,1,JordanManual,Bitfinex,3.72,3.72,3.72,AVT,1514723760,2018-01-01 14:51:24.878218,0.0,0.0
3.72,1,JordanManual,CCCAGG,3.72,3.72,3.72,AVT,1514723760,2018-01-01 14:51:38.844479,0.0,0.0
3.72,1,JordanManual,CCCAGG,3.72,3.72,3.72,AVT,1514723940,2018-01-01 14:51:38.844479,0.0,0.0
3.72,1,JordanManual,Bitfinex,3.72,3.72,3.72,AVT,1514723940,2018-01-01 14:51:24.878218,0.0,0.0
3.8,1,JordanManual,CCCAGG,3.8,3.72,3.72,AVT,1514724120,2018-01-01 14:51:38.844479,337.18,1280.39
3.8,1,JordanManual,Bitfinex,3.8,3.72,3.72,AVT,1514724120,2018-01-01 14:51:24.878218,337.18,1280.39
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514724300,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514724300,2018-01-01 14:51:24.878218,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514724480,2018-01-01 14:51:24.878218,12.0,45.6
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514724480,2018-01-01 14:51:38.844479,12.0,45.6
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514724660,2018-01-01 14:51:24.878218,86.0,326.53
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514724660,2018-01-01 14:51:38.844479,86.0,326.53
3.71,1,JordanManual,Bitfinex,3.8,3.71,3.8,AVT,1514724840,2018-01-01 14:51:24.878218,8.54,31.65
3.71,1,JordanManual,CCCAGG,3.8,3.71,3.8,AVT,1514724840,2018-01-01 14:51:38.844479,8.54,31.65
3.79,1,JordanManual,Bitfinex,3.8,3.71,3.71,AVT,1514725020,2018-01-01 14:51:24.878218,123.85,460.68
3.79,1,JordanManual,CCCAGG,3.8,3.71,3.71,AVT,1514725020,2018-01-01 14:51:38.844479,123.85,460.68
3.83,1,JordanManual,Bitfinex,3.83,3.79,3.79,AVT,1514725200,2018-01-01 14:51:24.878218,1189.61,4527.64
3.83,1,JordanManual,CCCAGG,3.83,3.79,3.79,AVT,1514725200,2018-01-01 14:51:38.844479,1189.61,4527.64
3.83,1,JordanManual,Bitfinex,3.83,3.83,3.83,AVT,1514725380,2018-01-01 14:51:24.878218,0.0,0.0
3.83,1,JordanManual,CCCAGG,3.83,3.83,3.83,AVT,1514725380,2018-01-01 14:51:38.844479,0.0,0.0
3.82,1,JordanManual,Bitfinex,3.83,3.82,3.83,AVT,1514725560,2018-01-01 14:51:24.878218,29.69,113.56
3.82,1,JordanManual,CCCAGG,3.83,3.82,3.83,AVT,1514725560,2018-01-01 14:51:38.844479,29.69,113.56
3.7,1,JordanManual,CCCAGG,3.82,3.7,3.82,AVT,1514725740,2018-01-01 14:51:38.844479,87.6,326.28
3.7,1,JordanManual,Bitfinex,3.82,3.7,3.82,AVT,1514725740,2018-01-01 14:51:24.878218,87.6,326.28
3.7,1,JordanManual,CCCAGG,3.7,3.7,3.7,AVT,1514725920,2018-01-01 14:51:38.844479,26.24,97.19
3.7,1,JordanManual,Bitfinex,3.7,3.7,3.7,AVT,1514725920,2018-01-01 14:51:24.878218,26.24,97.19
3.78,1,JordanManual,CCCAGG,3.78,3.7,3.7,AVT,1514726100,2018-01-01 14:51:38.844479,21.46,81.2
3.78,1,JordanManual,Bitfinex,3.78,3.7,3.7,AVT,1514726100,2018-01-01 14:51:24.878218,21.46,81.2
3.79,1,JordanManual,Bitfinex,3.79,3.78,3.78,AVT,1514726280,2018-01-01 14:51:24.878218,4.96,18.78
3.79,1,JordanManual,CCCAGG,3.79,3.78,3.78,AVT,1514726280,2018-01-01 14:51:38.844479,4.96,18.78
3.79,1,JordanManual,CCCAGG,3.79,3.79,3.79,AVT,1514726460,2018-01-01 14:51:38.844479,0.0,0.0
3.79,1,JordanManual,Bitfinex,3.79,3.79,3.79,AVT,1514726460,2018-01-01 14:51:24.878218,0.0,0.0
3.79,1,JordanManual,CCCAGG,3.79,3.79,3.79,AVT,1514726640,2018-01-01 14:51:38.844479,0.0,0.0
3.79,1,JordanManual,Bitfinex,3.79,3.79,3.79,AVT,1514726640,2018-01-01 14:51:24.878218,0.0,0.0
3.79,1,JordanManual,CCCAGG,3.79,3.79,3.79,AVT,1514726820,2018-01-01 14:51:38.844479,0.0,0.0
3.79,1,JordanManual,Bitfinex,3.79,3.79,3.79,AVT,1514726820,2018-01-01 14:51:24.878218,0.0,0.0
3.79,1,JordanManual,CCCAGG,3.79,3.79,3.79,AVT,1514727000,2018-01-01 14:51:38.844479,0.0,0.0
3.79,1,JordanManual,Bitfinex,3.79,3.79,3.79,AVT,1514727000,2018-01-01 14:51:24.878218,0.0,0.0
3.76,1,JordanManual,Bitfinex,3.79,3.73,3.79,AVT,1514727180,2018-01-01 14:51:24.878218,52.03,195.65
3.76,1,JordanManual,CCCAGG,3.79,3.73,3.79,AVT,1514727180,2018-01-01 14:51:38.844479,52.03,195.65
3.76,1,JordanManual,Bitfinex,3.76,3.76,3.76,AVT,1514727360,2018-01-01 14:51:24.878218,0.0,0.0
3.76,1,JordanManual,CCCAGG,3.76,3.76,3.76,AVT,1514727360,2018-01-01 14:51:38.844479,0.0,0.0
3.76,1,JordanManual,Bitfinex,3.76,3.76,3.76,AVT,1514727540,2018-01-01 14:51:24.878218,0.0,0.0
3.76,1,JordanManual,CCCAGG,3.76,3.76,3.76,AVT,1514727540,2018-01-01 14:51:38.844479,0.0,0.0
3.78,1,JordanManual,CCCAGG,3.78,3.76,3.76,AVT,1514727720,2018-01-01 14:51:38.844479,13.0,49.1
3.78,1,JordanManual,Bitfinex,3.78,3.76,3.76,AVT,1514727720,2018-01-01 14:51:24.878218,13.0,49.1
3.78,1,JordanManual,Bitfinex,3.78,3.78,3.78,AVT,1514727900,2018-01-01 14:51:24.878218,0.0,0.0
3.78,1,JordanManual,CCCAGG,3.78,3.78,3.78,AVT,1514727900,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,CCCAGG,3.8,3.78,3.78,AVT,1514728080,2018-01-01 14:51:38.844479,15.0,57.0
3.8,1,JordanManual,Bitfinex,3.8,3.78,3.78,AVT,1514728080,2018-01-01 14:51:24.878218,15.0,57.0
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514728260,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514728260,2018-01-01 14:51:24.878218,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514728440,2018-01-01 14:51:24.878218,0.0,0.0
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514728440,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514728620,2018-01-01 14:51:24.878218,0.0,0.0
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514728620,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,CCCAGG,3.8,3.8,3.8,AVT,1514728800,2018-01-01 14:51:38.844479,0.0,0.0
3.8,1,JordanManual,Bitfinex,3.8,3.8,3.8,AVT,1514728800,2018-01-01 14:51:24.878218,0.0,0.0
3.89,1,JordanManual,Bitfinex,3.89,3.79,3.8,AVT,1514728980,2018-01-01 14:51:24.878218,1840.3,7045.71
3.89,1,JordanManual,CCCAGG,3.89,3.79,3.8,AVT,1514728980,2018-01-01 14:51:38.844479,1840.3,7045.71
3.84,1,JordanManual,Bitfinex,3.89,3.84,3.89,AVT,1514729160,2018-01-01 14:51:24.878218,26.9,103.18
3.84,1,JordanManual,CCCAGG,3.89,3.84,3.89,AVT,1514729160,2018-01-01 14:51:38.844479,26.9,103.18
3.87,1,JordanManual,CCCAGG,3.87,3.84,3.84,AVT,1514729340,2018-01-01 14:51:38.844479,10.0,38.7
3.87,1,JordanManual,Bitfinex,3.87,3.84,3.84,AVT,1514729340,2018-01-01 14:51:24.878218,10.0,38.7
3.87,1,JordanManual,CCCAGG,3.87,3.87,3.87,AVT,1514729520,2018-01-01 14:51:38.844479,7.0,27.09
3.87,1,JordanManual,Bitfinex,3.87,3.87,3.87,AVT,1514729520,2018-01-01 14:51:24.878218,7.0,27.09
3.86,1,JordanManual,Bitfinex,3.87,3.86,3.87,AVT,1514729700,2018-01-01 14:51:24.878218,10.0,38.62
3.86,1,JordanManual,CCCAGG,3.87,3.86,3.87,AVT,1514729700,2018-01-01 14:51:38.844479,10.0,38.62
3.86,1,JordanManual,Bitfinex,3.86,3.86,3.86,AVT,1514729880,2018-01-01 14:51:24.878218,0.0,0.0
3.86,1,JordanManual,CCCAGG,3.86,3.86,3.86,AVT,1514729880,2018-01-01 14:51:38.844479,0.0,0.0
3.86,1,JordanManual,CCCAGG,3.86,3.86,3.86,AVT,1514730060,2018-01-01 14:51:38.844479,0.0,0.0
3.86,1,JordanManual,Bitfinex,3.86,3.86,3.86,AVT,1514730060,2018-01-01 14:51:24.878218,0.0,0.0
3.86,1,JordanManual,CCCAGG,3.86,3.81,3.86,AVT,1514730240,2018-01-01 14:51:38.844479,35.9,138.14
3.86,1,JordanManual,Bitfinex,3.86,3.81,3.86,AVT,1514730240,2018-01-01 14:51:24.878218,35.9,138.14
3.86,1,JordanManual,Bitfinex,3.86,3.86,3.86,AVT,1514730420,2018-01-01 14:51:24.878218,0.0,0.0
3.86,1,JordanManual,CCCAGG,3.86,3.86,3.86,AVT,1514730420,2018-01-01 14:51:38.844479,0.0,0.0
3.83,1,JordanManual,Bitfinex,3.86,3.83,3.86,AVT,1514730600,2018-01-01 14:51:24.878218,232.0,888.56
3.83,1,JordanManual,CCCAGG,3.86,3.83,3.86,AVT,1514730600,2018-01-01 14:51:38.844479,232.0,888.56
3.83,1,JordanManual,CCCAGG,3.83,3.83,3.83,AVT,1514730780,2018-01-01 14:51:38.844479,0.0,0.0
3.83,1,JordanManual,Bitfinex,3.83,3.83,3.83,AVT,1514730780,2018-01-01 14:51:24.878218,0.0,0.0
3.83,1,JordanManual,Bitfinex,3.83,3.83,3.83,AVT,1514730960,2018-01-01 14:51:24.878218,0.0,0.0
3.83,1,JordanManual,CCCAGG,3.83,3.83,3.83,AVT,1514730960,2018-01-01 14:51:38.844479,0.0,0.0
3.88,1,JordanManual,CCCAGG,3.88,3.8,3.83,AVT,1514731140,2018-01-01 14:51:38.844479,695.39,2679.28
3.88,1,JordanManual,Bitfinex,3.88,3.8,3.83,AVT,1514731140,2018-01-01 14:51:24.878218,695.39,2679.28
3.85,1,JordanManual,Bitfinex,3.88,3.85,3.88,AVT,1514731320,2018-01-01 14:51:24.878218,37.32,143.61
3.85,1,JordanManual,CCCAGG,3.88,3.85,3.88,AVT,1514731320,2018-01-01 14:51:38.844479,37.32,143.61
3.89,1,JordanManual,CCCAGG,3.89,3.85,3.85,AVT,1514731500,2018-01-01 14:51:38.844479,127.68,496.63
3.89,1,JordanManual,Bitfinex,3.89,3.85,3.85,AVT,1514731500,2018-01-01 14:51:24.878218,127.68,496.63
3.87,1,JordanManual,CCCAGG,3.89,3.87,3.89,AVT,1514731680,2018-01-01 14:51:38.844479,310.0,1199.7
3.87,1,JordanManual,Bitfinex,3.89,3.87,3.89,AVT,1514731680,2018-01-01 14:51:24.878218,310.0,1199.7
3.82,1,JordanManual,Bitfinex,3.88,3.67,3.87,AVT,1514731860,2018-01-01 14:51:24.878218,5038.58,18891.47
3.82,1,JordanManual,CCCAGG,3.88,3.67,3.87,AVT,1514731860,2018-01-01 14:51:38.844479,5038.58,18891.47
3.84,1,JordanManual,Bitfinex,3.84,3.82,3.82,AVT,1514732040,2018-01-01 14:51:24.878218,71.28,273.07
3.84,1,JordanManual,CCCAGG,3.84,3.82,3.82,AVT,1514732040,2018-01-01 14:51:38.844479,71.28,273.07
3.84,1,JordanManual,Bitfinex,3.88,3.84,3.84,AVT,1514732220,2018-01-01 14:51:24.878218,500.0,1939.87
3.84,1,JordanManual,CCCAGG,3.88,3.84,3.84,AVT,1514732220,2018-01-01 14:51:38.844479,500.0,1939.87
3.81,1,JordanManual,Bitfinex,3.89,3.81,3.84,AVT,1514732400,2018-01-01 14:51:24.878218,267.0,1036.78
