close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
2.93,1,JordanManual,CCCAGG,2.93,2.93,2.93,TX,1514723580,2018-01-01 14:51:31.008092,2605.3,7633.53
2.93,1,JordanManual,CCCAGG,2.93,2.92,2.92,TX,1514723760,2018-01-01 14:51:31.008092,601.27,1758.21
2.92,1,JordanManual,CCCAGG,2.92,2.92,2.92,TX,1514723940,2018-01-01 14:51:31.008092,155.91,455.26
2.95,1,JordanManual,CCCAGG,2.95,2.92,2.92,TX,1514724120,2018-01-01 14:51:31.008092,266.82,784.45
2.94,1,JordanManual,CCCAGG,2.95,2.94,2.95,TX,1514724300,2018-01-01 14:51:31.008092,137.02,403.86
2.91,1,JordanManual,CCCAGG,2.94,2.91,2.94,TX,1514724480,2018-01-01 14:51:31.008092,162.75,474.67
2.88,1,JordanManual,CCCAGG,2.9,2.87,2.9,TX,1514724660,2018-01-01 14:51:31.008092,698.74,2016.3
2.87,1,JordanManual,CCCAGG,2.89,2.87,2.89,TX,1514724840,2018-01-01 14:51:31.008092,1059.28,3047.33
2.87,1,JordanManual,CCCAGG,2.87,2.87,2.87,TX,1514725020,2018-01-01 14:51:31.008092,13.53,38.83
2.89,1,JordanManual,CCCAGG,2.91,2.88,2.88,TX,1514725200,2018-01-01 14:51:31.008092,302.16,879.29
2.9,1,JordanManual,CCCAGG,2.9,2.9,2.9,TX,1514725380,2018-01-01 14:51:31.008092,2137.71,6199.36
2.89,1,JordanManual,CCCAGG,2.9,2.89,2.9,TX,1514725560,2018-01-01 14:51:31.008092,937.75,2719.48
2.88,1,JordanManual,CCCAGG,2.88,2.88,2.88,TX,1514725740,2018-01-01 14:51:31.008092,136.73,393.78
2.88,1,JordanManual,CCCAGG,2.88,2.88,2.88,TX,1514725920,2018-01-01 14:51:31.008092,45.62,131.39
2.89,1,JordanManual,CCCAGG,2.89,2.88,2.88,TX,1514726100,2018-01-01 14:51:31.008092,95.42,275.22
2.88,1,JordanManual,CCCAGG,2.88,2.87,2.87,TX,1514726280,2018-01-01 14:51:31.008092,448.36,1286.79
2.89,1,JordanManual,CCCAGG,2.89,2.87,2.87,TX,1514726460,2018-01-01 14:51:31.008092,276.55,799.23
2.87,1,JordanManual,CCCAGG,2.88,2.87,2.88,TX,1514726640,2018-01-01 14:51:31.008092,149.93,430.75
2.88,1,JordanManual,CCCAGG,2.89,2.88,2.88,TX,1514726820,2018-01-01 14:51:31.008092,298.59,859.94
2.89,1,JordanManual,CCCAGG,2.89,2.89,2.89,TX,1514727000,2018-01-01 14:51:31.008092,204.65,591.44
2.89,1,JordanManual,CCCAGG,2.89,2.88,2.89,TX,1514727180,2018-01-01 14:51:31.008092,1114.02,3219.52
2.89,1,JordanManual,CCCAGG,2.89,2.88,2.88,TX,1514727360,2018-01-01 14:51:31.008092,188.43,543.35
2.9,1,JordanManual,CCCAGG,2.9,2.89,2.89,TX,1514727540,2018-01-01 14:51:31.008092,41.5,120.35
2.9,1,JordanManual,CCCAGG,2.9,2.9,2.9,TX,1514727720,2018-01-01 14:51:31.008092,770.34,2233.99
2.91,1,JordanManual,CCCAGG,2.91,2.9,2.9,TX,1514727900,2018-01-01 14:51:31.008092,1942.56,5633.72
2.91,1,JordanManual,CCCAGG,2.91,2.91,2.91,TX,1514728080,2018-01-01 14:51:31.008092,374.72,1090.44
2.9,1,JordanManual,CCCAGG,2.91,2.9,2.91,TX,1514728260,2018-01-01 14:51:31.008092,0.0,0.0
2.89,1,JordanManual,CCCAGG,2.9,2.89,2.9,TX,1514728440,2018-01-01 14:51:31.008092,4190.92,12153.67
2.9,1,JordanManual,CCCAGG,2.9,2.89,2.89,TX,1514728620,2018-01-01 14:51:31.008092,374.59,1082.57
2.9,1,JordanManual,CCCAGG,2.9,2.9,2.9,TX,1514728800,2018-01-01 14:51:31.008092,10.13,29.38
2.91,1,JordanManual,CCCAGG,2.93,2.91,2.93,TX,1514728980,2018-01-01 14:51:31.008092,461.91,1344.16
2.95,1,JordanManual,CCCAGG,2.95,2.91,2.91,TX,1514729160,2018-01-01 14:51:31.008092,198.59,585.68
2.96,1,JordanManual,CCCAGG,2.96,2.96,2.96,TX,1514729340,2018-01-01 14:51:31.008092,553.58,1638.59
2.93,1,JordanManual,CCCAGG,2.94,2.93,2.94,TX,1514729520,2018-01-01 14:51:31.008092,15.6,45.86
2.95,1,JordanManual,CCCAGG,2.95,2.92,2.92,TX,1514729700,2018-01-01 14:51:31.008092,27.54,81.24
2.94,1,JordanManual,CCCAGG,2.95,2.94,2.95,TX,1514729880,2018-01-01 14:51:31.008092,224.47,660.13
2.94,1,JordanManual,CCCAGG,2.94,2.94,2.94,TX,1514730060,2018-01-01 14:51:31.008092,133.39,392.17
2.94,1,JordanManual,CCCAGG,2.94,2.94,2.94,TX,1514730240,2018-01-01 14:51:31.008092,55.45,163.02
2.95,1,JordanManual,CCCAGG,2.95,2.94,2.94,TX,1514730420,2018-01-01 14:51:31.008092,332.99,980.11
2.97,1,JordanManual,CCCAGG,2.97,2.95,2.95,TX,1514730600,2018-01-01 14:51:31.008092,36.01,106.95
2.97,1,JordanManual,CCCAGG,2.98,2.97,2.98,TX,1514730780,2018-01-01 14:51:31.008092,275.36,817.82
