,close,high,low,open,time,volumefrom,volumeto,coin,coin_units,computer_name,exchange,timestamp_api_call
23,0.04935,0.04935,0.04935,0.04935,1514225580,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
24,0.04936,0.04936,0.04936,0.04936,1514225640,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
25,0.04944,0.04944,0.04944,0.04944,1514225700,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
26,0.0495,0.0495,0.0495,0.0495,1514225760,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
27,0.04957,0.04957,0.04957,0.04957,1514225820,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
28,0.04952,0.04952,0.04952,0.04952,1514225880,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
29,0.04952,0.04952,0.04952,0.04952,1514225940,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
30,0.04941,0.04941,0.04941,0.04941,1514226000,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
31,0.04949,0.04949,0.04949,0.04949,1514226060,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
32,0.04956,0.04956,0.04956,0.04956,1514226120,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
33,0.04961,0.04961,0.04961,0.04961,1514226180,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
34,0.04963,0.04963,0.04963,0.04963,1514226240,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
35,0.04964,0.04964,0.04964,0.04964,1514226300,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
36,0.04958,0.04958,0.04958,0.04958,1514226360,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
37,0.04955,0.04955,0.04955,0.04955,1514226420,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
38,0.04956,0.04956,0.04956,0.04956,1514226480,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
39,0.0496,0.0496,0.0496,0.0496,1514226540,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
40,0.04957,0.04957,0.04957,0.04957,1514226600,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
41,0.04957,0.04957,0.04957,0.04957,1514226660,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
42,0.04954,0.04954,0.04954,0.04954,1514226720,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
43,0.04953,0.04953,0.04953,0.04953,1514226780,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
44,0.04947,0.04947,0.04947,0.04947,1514226840,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
45,0.04952,0.04952,0.04952,0.04952,1514226900,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
46,0.04956,0.04956,0.04956,0.04956,1514226960,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
47,0.04958,0.04958,0.04958,0.04958,1514227020,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
48,0.04965,0.04965,0.04965,0.04965,1514227080,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
49,0.04963,0.04963,0.04963,0.04963,1514227140,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
50,0.04965,0.04965,0.04965,0.04965,1514227200,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
51,0.04965,0.04965,0.04965,0.04965,1514227260,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
52,0.04972,0.04972,0.04972,0.04972,1514227320,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
53,0.04981,0.04981,0.04981,0.04981,1514227380,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
54,0.05003,0.05003,0.05003,0.05003,1514227440,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
55,0.0501,0.0501,0.0501,0.0501,1514227500,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
56,0.05008,0.05008,0.05008,0.05008,1514227560,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
57,0.05001,0.05001,0.05001,0.05001,1514227620,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
58,0.04994,0.04994,0.04994,0.04994,1514227680,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
59,0.04989,0.04989,0.04989,0.04989,1514227740,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
60,0.04987,0.04987,0.04987,0.04987,1514227800,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
61,0.04995,0.04995,0.04995,0.04995,1514227860,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
62,0.04996,0.04996,0.04996,0.04996,1514227920,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
63,0.04997,0.04997,0.04997,0.04997,1514227980,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
64,0.04983,0.04983,0.04983,0.04983,1514228040,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
65,0.04975,0.04975,0.04975,0.04975,1514228100,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
66,0.04968,0.04968,0.04968,0.04968,1514228160,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
67,0.0497,0.0497,0.0497,0.0497,1514228220,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
68,0.04972,0.04972,0.04972,0.04972,1514228280,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
69,0.04973,0.04973,0.04973,0.04973,1514228340,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
70,0.04974,0.04974,0.04974,0.04974,1514228400,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
71,0.0497,0.0497,0.0497,0.0497,1514228460,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
72,0.04961,0.04961,0.04961,0.04961,1514228520,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
73,0.0496,0.0496,0.0496,0.0496,1514228580,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
74,0.0496,0.0496,0.0496,0.0496,1514228640,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
75,0.04959,0.04959,0.04959,0.04959,1514228700,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
76,0.04959,0.04959,0.04959,0.04959,1514228760,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
77,0.04965,0.04965,0.04965,0.04965,1514228820,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
78,0.04964,0.04964,0.04964,0.04964,1514228880,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
79,0.04965,0.04965,0.04965,0.04965,1514228940,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
80,0.04966,0.04966,0.04966,0.04966,1514229000,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
81,0.04973,0.04973,0.04973,0.04973,1514229060,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
82,0.04973,0.04973,0.04973,0.04973,1514229120,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
83,0.04971,0.04971,0.04971,0.04971,1514229180,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
84,0.04963,0.04963,0.04963,0.04963,1514229240,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
85,0.0496,0.0496,0.0496,0.0496,1514229300,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
86,0.04958,0.04958,0.04958,0.04958,1514229360,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
87,0.04954,0.04954,0.04954,0.04954,1514229420,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
88,0.04953,0.04953,0.04953,0.04953,1514229480,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
89,0.04951,0.04951,0.04951,0.04951,1514229540,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
90,0.0495,0.0495,0.0495,0.0495,1514229600,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
91,0.04946,0.04946,0.04946,0.04946,1514229660,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
92,0.04948,0.04948,0.04948,0.04948,1514229720,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
93,0.04949,0.04949,0.04949,0.04949,1514229780,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
94,0.04957,0.04957,0.04957,0.04957,1514229840,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
95,0.04967,0.04967,0.04967,0.04967,1514229900,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
96,0.04972,0.04972,0.04972,0.04972,1514229960,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
97,0.04976,0.04976,0.04976,0.04976,1514230020,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
98,0.04978,0.04978,0.04978,0.04978,1514230080,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
99,0.04983,0.04983,0.04983,0.04983,1514230140,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
100,0.04985,0.04985,0.04985,0.04985,1514230200,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
101,0.04985,0.04985,0.04985,0.04985,1514230260,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
102,0.04986,0.04986,0.04986,0.04986,1514230320,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
103,0.04982,0.04982,0.04982,0.04982,1514230380,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
104,0.04983,0.04983,0.04983,0.04983,1514230440,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
105,0.04983,0.04983,0.04983,0.04983,1514230500,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
106,0.04972,0.04972,0.04972,0.04972,1514230560,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
107,0.04965,0.04965,0.04965,0.04965,1514230620,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
108,0.04964,0.04964,0.04964,0.04964,1514230680,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
109,0.04968,0.04968,0.04968,0.04968,1514230740,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
110,0.04971,0.04971,0.04971,0.04971,1514230800,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
111,0.04967,0.04967,0.04967,0.04967,1514230860,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
112,0.04963,0.04963,0.04963,0.04963,1514230920,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
113,0.04965,0.04965,0.04965,0.04965,1514230980,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
114,0.04963,0.04963,0.04963,0.04963,1514231040,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
115,0.04966,0.04966,0.04966,0.04966,1514231100,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
116,0.04963,0.04963,0.04963,0.04963,1514231160,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
117,0.04957,0.04957,0.04957,0.04957,1514231220,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
118,0.04955,0.04955,0.04955,0.04955,1514231280,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
119,0.04955,0.04955,0.04955,0.04955,1514231340,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
120,0.04952,0.04952,0.04952,0.04952,1514231400,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
121,0.04955,0.04955,0.04955,0.04955,1514231460,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
122,0.04961,0.04961,0.04961,0.04961,1514231520,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
123,0.04957,0.04957,0.04957,0.04957,1514231580,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
124,0.04961,0.04961,0.04961,0.04961,1514231640,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
125,0.04964,0.04964,0.04964,0.04964,1514231700,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
126,0.04964,0.04964,0.04964,0.04964,1514231760,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
127,0.04964,0.04964,0.04964,0.04964,1514231820,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
128,0.04966,0.04966,0.04966,0.04966,1514231880,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
129,0.04971,0.04971,0.04971,0.04971,1514231940,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
130,0.0497,0.0497,0.0497,0.0497,1514232000,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
131,0.04962,0.04962,0.04962,0.04962,1514232060,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
132,0.04964,0.04964,0.04964,0.04964,1514232120,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
133,0.04956,0.04956,0.04956,0.04956,1514232180,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
134,0.04954,0.04954,0.04954,0.04954,1514232240,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
135,0.04951,0.04951,0.04951,0.04951,1514232300,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
136,0.04956,0.04956,0.04956,0.04956,1514232360,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
137,0.0495,0.0495,0.0495,0.0495,1514232420,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
138,0.04951,0.04951,0.04951,0.04951,1514232480,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
139,0.0495,0.0495,0.0495,0.0495,1514232540,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
140,0.04952,0.04952,0.04952,0.04952,1514232600,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
141,0.04953,0.04953,0.04953,0.04953,1514232660,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
142,0.04956,0.04956,0.04956,0.04956,1514232720,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
143,0.04956,0.04956,0.04956,0.04956,1514232780,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
144,0.04954,0.04954,0.04954,0.04954,1514232840,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
145,0.04953,0.04953,0.04953,0.04953,1514232900,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
146,0.04953,0.04953,0.04953,0.04953,1514232960,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
147,0.04953,0.04953,0.04953,0.04953,1514233020,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
148,0.04952,0.04952,0.04952,0.04952,1514233080,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
149,0.04956,0.04956,0.04956,0.04956,1514233140,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
150,0.04962,0.04962,0.04962,0.04962,1514233200,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
151,0.0497,0.0497,0.0497,0.0497,1514233260,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
152,0.04972,0.04972,0.04972,0.04972,1514233320,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
153,0.04977,0.04977,0.04977,0.04977,1514233380,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
154,0.04978,0.04978,0.04978,0.04978,1514233440,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
155,0.04976,0.04976,0.04976,0.04976,1514233500,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
156,0.04976,0.04976,0.04976,0.04976,1514233560,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
157,0.04973,0.04973,0.04973,0.04973,1514233620,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
158,0.04974,0.04974,0.04974,0.04974,1514233680,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
159,0.04975,0.04975,0.04975,0.04975,1514233740,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
160,0.04976,0.04976,0.04976,0.04976,1514233800,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
161,0.04978,0.04978,0.04978,0.04978,1514233860,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
162,0.04973,0.04973,0.04973,0.04973,1514233920,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
163,0.04969,0.04969,0.04969,0.04969,1514233980,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
164,0.04969,0.04969,0.04969,0.04969,1514234040,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
165,0.04965,0.04965,0.04965,0.04965,1514234100,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
166,0.0496,0.0496,0.0496,0.0496,1514234160,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
167,0.04959,0.04959,0.04959,0.04959,1514234220,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
168,0.04958,0.04958,0.04958,0.04958,1514234280,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
169,0.04957,0.04957,0.04957,0.04957,1514234340,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
170,0.04955,0.04955,0.04955,0.04955,1514234400,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
171,0.04951,0.04951,0.04951,0.04951,1514234460,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
172,0.04949,0.04949,0.04949,0.04949,1514234520,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
173,0.0493,0.0493,0.0493,0.0493,1514234580,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
174,0.04914,0.04914,0.04914,0.04914,1514234640,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
175,0.04887,0.04887,0.04887,0.04887,1514234700,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
176,0.04879,0.04879,0.04879,0.04879,1514234760,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
177,0.04879,0.04879,0.04879,0.04879,1514234820,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
178,0.04865,0.04865,0.04865,0.04865,1514234880,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
179,0.04867,0.04867,0.04867,0.04867,1514234940,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
180,0.04868,0.04868,0.04868,0.04868,1514235000,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
181,0.04874,0.04874,0.04874,0.04874,1514235060,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
182,0.04884,0.04884,0.04884,0.04884,1514235120,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
183,0.0488,0.0488,0.0488,0.0488,1514235180,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
184,0.04862,0.04862,0.04862,0.04862,1514235240,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
185,0.04852,0.04852,0.04852,0.04852,1514235300,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
186,0.04849,0.04849,0.04849,0.04849,1514235360,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
187,0.04863,0.04863,0.04863,0.04863,1514235420,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
188,0.04868,0.04868,0.04868,0.04868,1514235480,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
189,0.04855,0.04855,0.04855,0.04855,1514235540,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
190,0.0485,0.0485,0.0485,0.0485,1514235600,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
191,0.04845,0.04845,0.04845,0.04845,1514235660,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
192,0.04849,0.04849,0.04849,0.04849,1514235720,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
193,0.04825,0.04825,0.04825,0.04825,1514235780,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
194,0.04817,0.04817,0.04817,0.04817,1514235840,0.0,0.0,32BIT,1,JordanManual,CCCAGG,2017-12-26 20:11:22.088171
