Id,Id,Id.1,Id.1.1,close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,0.0,0.0,0.0,0.005373,1,JordanManual,CCCAGG,0.005374,0.005373,0.005374,KAYI,1514329740,2017-12-28 01:30:04.503680,0,0
1,1.0,1.0,1.0,0.005361,1,JordanManual,CCCAGG,0.005369,0.005361,0.005369,KAYI,1514329920,2017-12-28 01:30:04.503680,0,0
2,2.0,2.0,2.0,0.005349,1,JordanManual,CCCAGG,0.005358,0.005349,0.005358,KAYI,1514330100,2017-12-28 01:30:04.503680,0,0
3,3.0,3.0,3.0,0.005337,1,JordanManual,CCCAGG,0.005343,0.005337,0.005343,KAYI,1514330280,2017-12-28 01:30:04.503680,0,0
4,4.0,4.0,4.0,0.00533,1,JordanManual,CCCAGG,0.00534,0.00533,0.00534,KAYI,1514330460,2017-12-28 01:30:04.503680,0,0
5,5.0,5.0,5.0,0.005319,1,JordanManual,CCCAGG,0.00533,0.005319,0.00533,KAYI,1514330640,2017-12-28 01:30:04.503680,0,0
6,6.0,6.0,6.0,0.00531,1,JordanManual,CCCAGG,0.005317,0.005307,0.005317,KAYI,1514330820,2017-12-28 01:30:04.503680,0,0
7,7.0,7.0,7.0,0.005323,1,JordanManual,CCCAGG,0.005323,0.005305,0.005305,KAYI,1514331000,2017-12-28 01:30:04.503680,0,0
8,8.0,8.0,8.0,0.005322,1,JordanManual,CCCAGG,0.005336,0.005322,0.005336,KAYI,1514331180,2017-12-28 01:30:04.503680,0,0
9,9.0,9.0,9.0,0.005329,1,JordanManual,CCCAGG,0.005329,0.005326,0.005326,KAYI,1514331360,2017-12-28 01:30:04.503680,0,0
10,10.0,10.0,10.0,0.005321,1,JordanManual,CCCAGG,0.005321,0.005317,0.00532,KAYI,1514331540,2017-12-28 01:30:04.503680,0,0
11,11.0,11.0,11.0,0.005327,1,JordanManual,CCCAGG,0.005327,0.005319,0.005319,KAYI,1514331720,2017-12-28 01:30:04.503680,0,0
12,12.0,12.0,12.0,0.005332,1,JordanManual,CCCAGG,0.005334,0.005331,0.005331,KAYI,1514331900,2017-12-28 01:30:04.503680,0,0
13,13.0,13.0,13.0,0.005328,1,JordanManual,CCCAGG,0.005333,0.005328,0.005333,KAYI,1514332080,2017-12-28 01:30:04.503680,0,0
14,14.0,14.0,14.0,0.005352,1,JordanManual,CCCAGG,0.005352,0.005333,0.005333,KAYI,1514332260,2017-12-28 01:30:04.503680,0,0
15,15.0,15.0,15.0,0.00535,1,JordanManual,CCCAGG,0.005351,0.005348,0.005348,KAYI,1514332440,2017-12-28 01:30:04.503680,0,0
16,16.0,16.0,16.0,0.005357,1,JordanManual,CCCAGG,0.005357,0.00535,0.00535,KAYI,1514332620,2017-12-28 01:30:04.503680,0,0
