Id,close,high,low,open,time,volumefrom,volumeto,coin,coin_units,computer_name,exchange,timestamp_api_call
0,0.2465,0.2465,0.2465,0.2465,1514231220,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
1,0.2465,0.2465,0.2465,0.2465,1514231280,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
2,0.2465,0.2465,0.2465,0.2465,1514231340,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
3,0.2465,0.2465,0.2465,0.2465,1514231400,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
4,0.2465,0.2466,0.2465,0.2465,1514231460,8742.87,2155.12,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
5,0.2465,0.2465,0.2465,0.2465,1514231520,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
6,0.2465,0.2465,0.2465,0.2465,1514231580,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
7,0.2465,0.2465,0.2465,0.2465,1514231640,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
8,0.2465,0.2465,0.2465,0.2465,1514231700,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
9,0.2465,0.2465,0.2465,0.2465,1514231760,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
10,0.2465,0.2465,0.2465,0.2465,1514231820,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
11,0.2465,0.2465,0.2465,0.2465,1514231880,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
12,0.2465,0.2465,0.2465,0.2465,1514231940,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
13,0.2465,0.2465,0.2465,0.2465,1514232000,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
14,0.2465,0.2465,0.2465,0.2465,1514232060,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
15,0.2465,0.2465,0.2465,0.2465,1514232120,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
16,0.2465,0.2465,0.2465,0.2465,1514232180,202.48,49.87,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
17,0.2463,0.2463,0.2463,0.2463,1514232240,0.52,0.1281,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
18,0.2463,0.2463,0.2463,0.2463,1514232300,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
19,0.2463,0.2463,0.2463,0.2463,1514232360,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
20,0.2463,0.2463,0.2463,0.2463,1514232420,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
21,0.2463,0.2463,0.2463,0.2463,1514232480,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
22,0.2463,0.2463,0.2463,0.2463,1514232540,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
23,0.2463,0.2463,0.2463,0.2463,1514232600,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
24,0.2463,0.2463,0.2463,0.2463,1514232660,11.69,2.92,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
25,0.2463,0.2463,0.2463,0.2463,1514232720,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
26,0.2463,0.2463,0.2463,0.2463,1514232780,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
27,0.2463,0.2463,0.2463,0.2463,1514232840,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
28,0.2463,0.2463,0.2463,0.2463,1514232900,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
29,0.2463,0.2463,0.2463,0.2463,1514232960,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
30,0.2463,0.2463,0.2463,0.2463,1514233020,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
31,0.2463,0.2463,0.2463,0.2463,1514233080,100.0,24.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
32,0.2463,0.2463,0.2463,0.2463,1514233140,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
33,0.2463,0.2463,0.2463,0.2463,1514233200,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
34,0.2463,0.2463,0.2463,0.2463,1514233260,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
35,0.2463,0.2463,0.2463,0.2463,1514233320,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
36,0.2463,0.2463,0.2463,0.2463,1514233380,83.02,19.92,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
37,0.2463,0.2463,0.2463,0.2463,1514233440,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
38,0.2463,0.2463,0.2463,0.2463,1514233500,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
39,0.2463,0.2463,0.2463,0.2463,1514233560,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
40,0.2463,0.2463,0.2463,0.2463,1514233620,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
41,0.2463,0.2463,0.2463,0.2463,1514233680,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
42,0.2463,0.2463,0.2463,0.2463,1514233740,13.34,3.74,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
43,0.2463,0.2463,0.2463,0.2463,1514233800,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
44,0.2463,0.2463,0.2463,0.2463,1514233860,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
45,0.2463,0.2463,0.2463,0.2463,1514233920,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
46,0.2463,0.2463,0.2463,0.2463,1514233980,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
47,0.2463,0.2463,0.2463,0.2463,1514234040,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
48,0.2463,0.2463,0.2463,0.2463,1514234100,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
49,0.2463,0.2463,0.2463,0.2463,1514234160,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
50,0.2463,0.2463,0.2463,0.2463,1514234220,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
51,0.2463,0.2463,0.2463,0.2463,1514234280,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
52,0.2463,0.2463,0.2463,0.2463,1514234340,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
53,0.2463,0.2463,0.2463,0.2463,1514234400,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
54,0.2463,0.2463,0.2463,0.2463,1514234460,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
55,0.2463,0.2463,0.2463,0.2463,1514234520,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
56,0.2463,0.2463,0.2463,0.2463,1514234580,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
57,0.2463,0.2463,0.2463,0.2463,1514234640,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
58,0.2493,0.2493,0.24,0.24,1514234700,4.0,0.9972,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
59,0.2493,0.2493,0.2493,0.2493,1514234760,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
60,0.2493,0.2493,0.2493,0.2493,1514234820,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
61,0.2493,0.2493,0.2493,0.2493,1514234880,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
62,0.2493,0.2493,0.2493,0.2493,1514234940,27.96,6.72,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
63,0.2493,0.2493,0.2493,0.2493,1514235000,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
64,0.2493,0.2493,0.2493,0.2493,1514235060,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
65,0.2493,0.2493,0.2493,0.2493,1514235120,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
66,0.2493,0.2493,0.2493,0.2493,1514235180,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
67,0.2493,0.2493,0.2493,0.2493,1514235240,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
68,0.2493,0.2493,0.2493,0.2493,1514235300,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
69,0.2493,0.2493,0.2493,0.2493,1514235360,152.24,36.58,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
70,0.2493,0.2493,0.2493,0.2493,1514235420,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
71,0.2493,0.2493,0.2493,0.2493,1514235480,1700.0,424.33,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
72,0.2496,0.2497,0.2496,0.2497,1514235540,60.0,14.98,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
73,0.2496,0.2496,0.2496,0.2496,1514235600,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
74,0.2496,0.2496,0.2496,0.2496,1514235660,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
75,0.2403,0.2496,0.2403,0.2496,1514235720,468.0,112.46,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
76,0.2403,0.2403,0.2403,0.2403,1514235780,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
77,0.2404,0.2404,0.2403,0.2403,1514235840,10.01,2.41,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
78,0.2404,0.2404,0.2404,0.2404,1514235900,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
79,0.2404,0.2404,0.2404,0.2404,1514235960,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
80,0.2404,0.2404,0.2404,0.2404,1514236020,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
81,0.2403,0.2404,0.2403,0.2404,1514236080,472.25,113.48,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
82,0.2403,0.2403,0.2403,0.2403,1514236140,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
83,0.2403,0.2403,0.2403,0.2403,1514236200,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
84,0.2404,0.2404,0.2403,0.2403,1514236260,30.0,7.21,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
85,0.2373,0.2405,0.2373,0.2404,1514236320,1358.85,326.6,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
86,0.2403,0.2403,0.2373,0.2373,1514236380,0.24,0.05767,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
87,0.2403,0.2403,0.2403,0.2403,1514236440,5.96,1.43,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
88,0.2403,0.2403,0.2403,0.2403,1514236500,0.0,0.0,SNC,1,JordanManual,CCCAGG,2017-12-26 22:59:50.741585
