close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514723580,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514723760,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514723940,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514724120,2018-01-01 14:51:31.525803,3200.13,3840.16
1.21,1,JordanManual,CCCAGG,1.21,1.2,1.2,RVT,1514724300,2018-01-01 14:51:31.525803,5000.0,6020.0
1.2,1,JordanManual,CCCAGG,1.21,1.2,1.21,RVT,1514724480,2018-01-01 14:51:31.525803,1437.5,1739.38
1.2,1,JordanManual,CCCAGG,1.2,1.19,1.2,RVT,1514724660,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514724840,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.19,1.2,RVT,1514725020,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514725200,2018-01-01 14:51:31.525803,0.0,0.0
1.2,1,JordanManual,CCCAGG,1.2,1.2,1.2,RVT,1514725380,2018-01-01 14:51:31.525803,0.0,0.0
0.4376,1,JordanManual,CCCAGG,1.2,0.4376,1.2,RVT,1514725560,2018-01-01 14:51:31.525803,4200.0,1838.76
0.4372,1,JordanManual,CCCAGG,0.4372,0.4371,0.4372,RVT,1514725740,2018-01-01 14:51:31.525803,0.0,0.0
0.4368,1,JordanManual,CCCAGG,0.4372,0.4368,0.4372,RVT,1514725920,2018-01-01 14:51:31.525803,0.0,0.0
0.4367,1,JordanManual,CCCAGG,0.4367,0.4365,0.4367,RVT,1514726100,2018-01-01 14:51:31.525803,0.0,0.0
0.4371,1,JordanManual,CCCAGG,0.4371,0.4369,0.437,RVT,1514726280,2018-01-01 14:51:31.525803,0.0,0.0
0.437,1,JordanManual,CCCAGG,0.437,0.437,0.437,RVT,1514726460,2018-01-01 14:51:31.525803,0.0,0.0
0.436,1,JordanManual,CCCAGG,0.4367,0.4359,0.4367,RVT,1514726640,2018-01-01 14:51:31.525803,0.0,0.0
0.436,1,JordanManual,CCCAGG,0.4362,0.4356,0.4356,RVT,1514726820,2018-01-01 14:51:31.525803,0.0,0.0
0.4364,1,JordanManual,CCCAGG,0.4365,0.4363,0.4363,RVT,1514727000,2018-01-01 14:51:31.525803,0.0,0.0
1.07,1,JordanManual,CCCAGG,1.07,0.4343,0.4343,RVT,1514727180,2018-01-01 14:51:31.525803,343.0,367.01
1.07,1,JordanManual,CCCAGG,1.07,1.07,1.07,RVT,1514727360,2018-01-01 14:51:31.525803,0.0,0.0
1.07,1,JordanManual,CCCAGG,1.07,1.07,1.07,RVT,1514727540,2018-01-01 14:51:31.525803,0.0,0.0
1.07,1,JordanManual,CCCAGG,1.07,1.07,1.07,RVT,1514727720,2018-01-01 14:51:31.525803,0.0,0.0
