Id,Id,close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
0,0.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514329740,2017-12-28 01:28:21.443835,0,0
1,1.0,6.39,1,JordanManual,CCCAGG,6.4,6.39,6.4,BUK,1514329920,2017-12-28 01:28:21.443835,0,0
2,2.0,6.37,1,JordanManual,CCCAGG,6.38,6.37,6.38,BUK,1514330100,2017-12-28 01:28:21.443835,0,0
3,3.0,6.36,1,JordanManual,CCCAGG,6.36,6.36,6.36,BUK,1514330280,2017-12-28 01:28:21.443835,0,0
4,4.0,6.35,1,JordanManual,CCCAGG,6.36,6.35,6.36,BUK,1514330460,2017-12-28 01:28:21.443835,0,0
5,5.0,6.34,1,JordanManual,CCCAGG,6.35,6.34,6.35,BUK,1514330640,2017-12-28 01:28:21.443835,0,0
6,6.0,6.32,1,JordanManual,CCCAGG,6.33,6.32,6.33,BUK,1514330820,2017-12-28 01:28:21.443835,0,0
7,7.0,6.34,1,JordanManual,CCCAGG,6.34,6.32,6.32,BUK,1514331000,2017-12-28 01:28:21.443835,0,0
8,8.0,6.34,1,JordanManual,CCCAGG,6.36,6.34,6.36,BUK,1514331180,2017-12-28 01:28:21.443835,0,0
9,9.0,6.35,1,JordanManual,CCCAGG,6.35,6.34,6.34,BUK,1514331360,2017-12-28 01:28:21.443835,0,0
10,10.0,6.34,1,JordanManual,CCCAGG,6.34,6.33,6.34,BUK,1514331540,2017-12-28 01:28:21.443835,0,0
11,11.0,6.35,1,JordanManual,CCCAGG,6.35,6.34,6.34,BUK,1514331720,2017-12-28 01:28:21.443835,0,0
12,12.0,6.35,1,JordanManual,CCCAGG,6.35,6.35,6.35,BUK,1514331900,2017-12-28 01:28:21.443835,0,0
13,13.0,6.35,1,JordanManual,CCCAGG,6.35,6.35,6.35,BUK,1514332080,2017-12-28 01:28:21.443835,0,0
14,14.0,6.37,1,JordanManual,CCCAGG,6.37,6.35,6.35,BUK,1514332260,2017-12-28 01:28:21.443835,0,0
15,15.0,6.37,1,JordanManual,CCCAGG,6.37,6.37,6.37,BUK,1514332440,2017-12-28 01:28:21.443835,0,0
16,16.0,6.38,1,JordanManual,CCCAGG,6.38,6.37,6.37,BUK,1514332620,2017-12-28 01:28:21.443835,0,0
17,17.0,6.36,1,JordanManual,CCCAGG,6.37,6.36,6.37,BUK,1514332800,2017-12-28 01:28:21.443835,0,0
18,18.0,6.36,1,JordanManual,CCCAGG,6.36,6.36,6.36,BUK,1514332980,2017-12-28 01:28:21.443835,0,0
19,19.0,6.34,1,JordanManual,CCCAGG,6.35,6.34,6.35,BUK,1514333160,2017-12-28 01:28:21.443835,0,0
20,20.0,6.33,1,JordanManual,CCCAGG,6.34,6.33,6.34,BUK,1514333340,2017-12-28 01:28:21.443835,0,0
21,21.0,6.32,1,JordanManual,CCCAGG,6.32,6.32,6.32,BUK,1514333520,2017-12-28 01:28:21.443835,0,0
22,22.0,6.34,1,JordanManual,CCCAGG,6.34,6.33,6.33,BUK,1514333700,2017-12-28 01:28:21.443835,0,0
23,23.0,6.34,1,JordanManual,CCCAGG,6.34,6.34,6.34,BUK,1514333880,2017-12-28 01:28:21.443835,0,0
24,24.0,6.35,1,JordanManual,CCCAGG,6.35,6.34,6.34,BUK,1514334060,2017-12-28 01:28:21.443835,0,0
25,25.0,6.37,1,JordanManual,CCCAGG,6.37,6.35,6.35,BUK,1514334240,2017-12-28 01:28:21.443835,0,0
26,26.0,6.39,1,JordanManual,CCCAGG,6.39,6.39,6.39,BUK,1514334420,2017-12-28 01:28:21.443835,0,0
27,27.0,6.38,1,JordanManual,CCCAGG,6.39,6.38,6.39,BUK,1514334600,2017-12-28 01:28:21.443835,0,0
28,28.0,6.38,1,JordanManual,CCCAGG,6.38,6.38,6.38,BUK,1514334780,2017-12-28 01:28:21.443835,0,0
29,29.0,6.37,1,JordanManual,CCCAGG,6.39,6.37,6.39,BUK,1514334960,2017-12-28 01:28:21.443835,0,0
30,30.0,6.38,1,JordanManual,CCCAGG,6.38,6.37,6.37,BUK,1514335140,2017-12-28 01:28:21.443835,0,0
31,31.0,6.37,1,JordanManual,CCCAGG,6.37,6.37,6.37,BUK,1514335320,2017-12-28 01:28:21.443835,0,0
32,32.0,6.38,1,JordanManual,CCCAGG,6.38,6.36,6.36,BUK,1514335500,2017-12-28 01:28:21.443835,0,0
33,33.0,6.37,1,JordanManual,CCCAGG,6.39,6.37,6.39,BUK,1514335680,2017-12-28 01:28:21.443835,0,0
34,34.0,6.38,1,JordanManual,CCCAGG,6.38,6.37,6.37,BUK,1514335860,2017-12-28 01:28:21.443835,0,0
35,35.0,6.38,1,JordanManual,CCCAGG,6.38,6.37,6.37,BUK,1514336040,2017-12-28 01:28:21.443835,0,0
36,36.0,6.37,1,JordanManual,CCCAGG,6.37,6.37,6.37,BUK,1514336220,2017-12-28 01:28:21.443835,0,0
37,37.0,6.38,1,JordanManual,CCCAGG,6.38,6.38,6.38,BUK,1514336400,2017-12-28 01:28:21.443835,0,0
38,38.0,6.4,1,JordanManual,CCCAGG,6.4,6.38,6.38,BUK,1514336580,2017-12-28 01:28:21.443835,0,0
39,39.0,6.44,1,JordanManual,CCCAGG,6.44,6.42,6.42,BUK,1514336760,2017-12-28 01:28:21.443835,0,0
40,40.0,6.45,1,JordanManual,CCCAGG,6.45,6.44,6.45,BUK,1514336940,2017-12-28 01:28:21.443835,0,0
41,41.0,6.46,1,JordanManual,CCCAGG,6.46,6.46,6.46,BUK,1514337120,2017-12-28 01:28:21.443835,0,0
42,42.0,6.46,1,JordanManual,CCCAGG,6.46,6.46,6.46,BUK,1514337300,2017-12-28 01:28:21.443835,0,0
43,43.0,6.44,1,JordanManual,CCCAGG,6.46,6.44,6.46,BUK,1514337480,2017-12-28 01:28:21.443835,0,0
44,44.0,6.45,1,JordanManual,CCCAGG,6.45,6.45,6.45,BUK,1514337660,2017-12-28 01:28:21.443835,0,0
45,45.0,6.45,1,JordanManual,CCCAGG,6.45,6.45,6.45,BUK,1514337840,2017-12-28 01:28:21.443835,0,0
46,46.0,6.43,1,JordanManual,CCCAGG,6.45,6.43,6.44,BUK,1514338020,2017-12-28 01:28:21.443835,0,0
47,47.0,6.46,1,JordanManual,CCCAGG,6.46,6.45,6.45,BUK,1514338200,2017-12-28 01:28:21.443835,0,0
48,48.0,6.47,1,JordanManual,CCCAGG,6.47,6.47,6.47,BUK,1514338380,2017-12-28 01:28:21.443835,0,0
49,49.0,6.47,1,JordanManual,CCCAGG,6.47,6.47,6.47,BUK,1514338560,2017-12-28 01:28:21.443835,0,0
50,50.0,6.48,1,JordanManual,CCCAGG,6.48,6.48,6.48,BUK,1514338740,2017-12-28 01:28:21.443835,0,0
51,51.0,6.47,1,JordanManual,CCCAGG,6.48,6.47,6.48,BUK,1514338920,2017-12-28 01:28:21.443835,0,0
52,52.0,6.47,1,JordanManual,CCCAGG,6.48,6.47,6.48,BUK,1514339100,2017-12-28 01:28:21.443835,0,0
53,53.0,6.45,1,JordanManual,CCCAGG,6.46,6.45,6.46,BUK,1514339280,2017-12-28 01:28:21.443835,0,0
54,54.0,6.45,1,JordanManual,CCCAGG,6.45,6.43,6.45,BUK,1514339460,2017-12-28 01:28:21.443835,0,0
55,55.0,6.45,1,JordanManual,CCCAGG,6.45,6.45,6.45,BUK,1514339640,2017-12-28 01:28:21.443835,0,0
56,56.0,6.45,1,JordanManual,CCCAGG,6.45,6.45,6.45,BUK,1514339820,2017-12-28 01:28:21.443835,0,0
57,57.0,6.44,1,JordanManual,CCCAGG,6.45,6.44,6.45,BUK,1514340000,2017-12-28 01:28:21.443835,0,0
58,58.0,6.45,1,JordanManual,CCCAGG,6.45,6.45,6.45,BUK,1514340180,2017-12-28 01:28:21.443835,0,0
59,59.0,6.44,1,JordanManual,CCCAGG,6.44,6.44,6.44,BUK,1514340360,2017-12-28 01:28:21.443835,0,0
60,60.0,6.42,1,JordanManual,CCCAGG,6.43,6.42,6.43,BUK,1514340540,2017-12-28 01:28:21.443835,0,0
61,61.0,6.4,1,JordanManual,CCCAGG,6.42,6.4,6.42,BUK,1514340720,2017-12-28 01:28:21.443835,0,0
62,62.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514340900,2017-12-28 01:28:21.443835,0,0
63,63.0,6.41,1,JordanManual,CCCAGG,6.41,6.4,6.4,BUK,1514341080,2017-12-28 01:28:21.443835,0,0
64,64.0,6.39,1,JordanManual,CCCAGG,6.41,6.39,6.41,BUK,1514341260,2017-12-28 01:28:21.443835,0,0
65,65.0,6.39,1,JordanManual,CCCAGG,6.4,6.39,6.39,BUK,1514341440,2017-12-28 01:28:21.443835,0,0
66,66.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514341620,2017-12-28 01:28:21.443835,0,0
67,67.0,6.39,1,JordanManual,CCCAGG,6.39,6.39,6.39,BUK,1514341800,2017-12-28 01:28:21.443835,0,0
68,68.0,6.39,1,JordanManual,CCCAGG,6.39,6.39,6.39,BUK,1514341980,2017-12-28 01:28:21.443835,0,0
69,69.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514342160,2017-12-28 01:28:21.443835,0,0
70,70.0,6.42,1,JordanManual,CCCAGG,6.42,6.4,6.4,BUK,1514342340,2017-12-28 01:28:21.443835,0,0
71,71.0,6.44,1,JordanManual,CCCAGG,6.44,6.43,6.43,BUK,1514342520,2017-12-28 01:28:21.443835,0,0
72,72.0,6.43,1,JordanManual,CCCAGG,6.44,6.43,6.44,BUK,1514342700,2017-12-28 01:28:21.443835,0,0
73,73.0,6.41,1,JordanManual,CCCAGG,6.43,6.41,6.43,BUK,1514342880,2017-12-28 01:28:21.443835,0,0
74,74.0,6.41,1,JordanManual,CCCAGG,6.41,6.41,6.41,BUK,1514343060,2017-12-28 01:28:21.443835,0,0
75,75.0,6.41,1,JordanManual,CCCAGG,6.41,6.41,6.41,BUK,1514343240,2017-12-28 01:28:21.443835,0,0
76,76.0,6.41,1,JordanManual,CCCAGG,6.41,6.41,6.41,BUK,1514343420,2017-12-28 01:28:21.443835,0,0
77,77.0,6.42,1,JordanManual,CCCAGG,6.42,6.41,6.41,BUK,1514343600,2017-12-28 01:28:21.443835,0,0
78,78.0,6.42,1,JordanManual,CCCAGG,6.42,6.42,6.42,BUK,1514343780,2017-12-28 01:28:21.443835,0,0
79,79.0,6.41,1,JordanManual,CCCAGG,6.42,6.41,6.41,BUK,1514343960,2017-12-28 01:28:21.443835,0,0
80,80.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514344140,2017-12-28 01:28:21.443835,0,0
81,81.0,6.4,1,JordanManual,CCCAGG,6.4,6.39,6.39,BUK,1514344320,2017-12-28 01:28:21.443835,0,0
82,82.0,6.4,1,JordanManual,CCCAGG,6.4,6.4,6.4,BUK,1514344500,2017-12-28 01:28:21.443835,0,0
83,83.0,6.39,1,JordanManual,CCCAGG,6.39,6.39,6.39,BUK,1514344680,2017-12-28 01:28:21.443835,0,0
84,84.0,6.38,1,JordanManual,CCCAGG,6.39,6.38,6.39,BUK,1514344860,2017-12-28 01:28:21.443835,0,0
85,85.0,6.38,1,JordanManual,CCCAGG,6.39,6.38,6.39,BUK,1514345040,2017-12-28 01:28:21.443835,0,0
86,86.0,6.39,1,JordanManual,CCCAGG,6.39,6.38,6.38,BUK,1514345220,2017-12-28 01:28:21.443835,0,0
87,87.0,6.4,1,JordanManual,CCCAGG,6.4,6.39,6.39,BUK,1514345400,2017-12-28 01:28:21.443835,0,0
88,88.0,6.4,1,JordanManual,CCCAGG,6.41,6.4,6.4,BUK,1514345580,2017-12-28 01:28:21.443835,0,0
89,89.0,6.41,1,JordanManual,CCCAGG,6.41,6.4,6.4,BUK,1514345760,2017-12-28 01:28:21.443835,0,0
