AVG,BID,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,FLAGS,FROMSYMBOL,HIGH24HOUR,HIGHDAY,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,OFFER,OPEN24HOUR,OPENDAY,PRICE,SUPPLY,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,timestamp_api_call
,,3.31e-06,7.4e-07,8.5773516455,1.79786200194,4,SC,4.245e-05,4.226e-05,Poloniex,0,1514706833,0.0,0.0,3.785e-05,4.079e-05,CCCAGG,1315498.52469,,3.859e-05,4.116e-05,4.19e-05,31396146174.0,ETH,1084689194.57,45448.4772525,5,0.0,0.0,0.0,0.0,SC,1,JordanManual,2017-12-31 00:54:27.947050
,,-0.6600586,0.2457665,-1.33446905168,0.506146059291,4,QTUM,59.4614492,50.8315341,Binance,0,1514706836,0.0,0.0,46.6815912,48.1842778,CCCAGG,4880220500.0,,49.4622636,48.5564385,48.802205,100000000.0,USD,3224022.01016,157341336.302,5,1553.40155498,77762.6590137,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:03.783527
,,-0.0155,-0.0072,-6.23993558776,-2.99875052062,1,CFI,0.2489,0.2403,Liqui,55080323,1514706836,10.94172605,2.54854212662,0.2109,0.2304,CCCAGG,116450000.0,,0.2484,0.2401,0.2329,500000000.0,USDT,12507428.9004,2912836.33535,5,179234.634916,41599.890914,61843.9417174,14436.037778,CFI,1,JordanManual,2017-12-31 00:54:10.969465
,,-0.00014033,-0.00015863,-2.12373764508,-2.39405734087,4,GRS,0.00700427,0.00671751,BitTrex,0,1514706837,0.0,0.0,0.00628432,0.00628432,CCCAGG,447008.459014,,0.00660769,0.00662599,0.00646736,69117608.8874,LTC,1500548.58735,9704.58791191,5,0.0,0.0,0.0,0.0,GRS,1,JordanManual,2017-12-31 00:54:27.970449
,,-0.0125,0.002,-7.20046082949,1.25707102451,4,SNT,0.1761,0.1701,Liqui,55080330,1514706837,21.25274246,3.44422390614,0.1454,0.1528,CCCAGG,1096264585.17,,0.1736,0.1591,0.1611,6804870174.88,USDT,173336473.771,27917837.5279,5,5092262.91307,813695.158614,1462654.58099,237206.321723,SNT,1,JordanManual,2017-12-31 00:54:10.971536
,,0.000121,-1.9e-05,3.28536519142,-0.496991891185,4,QTUM,0.004408,0.003936,BitTrex,34989738,1514706837,2.64919187,0.0100758,0.003615,0.003693,CCCAGG,380400.0,,0.003683,0.003823,0.003804,100000000.0,BTC,3224069.08701,12406.4344028,5,2215812.65107,8571.02692048,536233.365982,2038.33984253,QTUM,1,JordanManual,2017-12-31 00:54:23.298725
,,222.84937275,-15.31026225,3.55688297583,-0.235417211614,4,QTUM,7498.626222,6695.688024,BitTrex,0,1514706838,0.0,0.0,6149.62200375,6282.31094325,CCCAGG,6.4881489135e+11,,6265.29954075,6503.45917575,6488.1489135,100000000.0,JPY,3224022.01016,20917899767.2,5,35.8439531,197425.823511,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:03.783527
,,5.6e-06,4.4e-07,3.86260173817,0.293059810843,1,ZRC,0.00015362,0.00015362,Tidex,0,1514706840,0.0,0.0,0.00013655,0.00014862,CCCAGG,0.0,,0.00014498,0.00015014,0.00015058,0.0,BTC,61044.3426897,11.3912505348,5,43566.9670799,8.7595073155,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:54:08.518499
,,-7.3e-07,6.25e-06,-0.308694181326,2.72331154684,4,SNT,0.00025101,0.0002477,Liqui,0,1514706840,0.0,0.0,0.00021736,0.00022067,CCCAGG,1604248.14373,,0.00023648,0.0002295,0.00023575,6804870174.88,ETH,173336473.771,40864.0736916,5,0.0,0.0,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:54:10.971536
,,-2.175e-05,-5.44e-06,-17.3902614536,-5.00183891136,4,UTT,0.00012507,0.00010876,HitBTC,0,1514706840,0.0,0.0,9.245e-05,9.788e-05,CCCAGG,0.0,,0.00012507,0.00010876,0.00010332,0.0,BTC,21244.9,2.298606552,5,6436.3,0.768582,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:11.923576
,,0.00084833,5.44e-06,3.2890658228,0.0204240084219,4,VERI,0.03304129,0.05380901,HitBTC,0,1514706840,0.0,0.0,0.02021848,0.02529214,CCCAGG,2664076.0,,0.02579243,0.02663532,0.02664076,100000000.0,BTC,2979.83173217,79.3943184235,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:54:10.164929
,,9.19e-06,2.061e-05,27.2538552788,92.4215246637,4,MCAP,4.291e-05,4.291e-05,EtherDelta,0,1514706840,0.0,0.0,3.372e-05,2.23e-05,CCCAGG,4291.0,,3.372e-05,2.23e-05,4.291e-05,100000000.0,BTC,12384.0487131,0.61860603028,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:54:09.332826
,,0.01296846,-0.06846907,8.53217795987,-29.331452702,4,ZRC,0.22716782,0.26662271,Tidex,0,1514706842,0.0,0.0,0.1457303,0.16496318,CCCAGG,0.0,,0.15199472,0.23343225,0.16496318,0.0,WAVES,61369.8524981,10123.7660242,5,0.0,0.0,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:54:27.967709
,,0.00058398,0.00037111,38.6557403093,21.5312226225,4,NXT,0.00223391,0.00223108,BitTrex,0,1514706842,0.0,0.0,0.00145447,0.00166775,CCCAGG,2092605.17851,,0.00151072,0.00172359,0.0020947,998999942.0,XMR,258052453.91,540542.475206,5,0.0,0.0,0.0,0.0,NXT,1,JordanManual,2017-12-31 00:54:43.419264
,,-0.28092,-0.07023,-17.3913043478,-5.0,4,UTT,1.61529,1.4046,HitBTC,0,1514706842,0.0,0.0,1.19391,1.26414,CCCAGG,0.0,,1.61529,1.4046,1.33437,0.0,USD,21244.9,28503.51191,5,1551.9,2225.7635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:11.923576
,,-0.00051653,0.00439051,-0.311041756541,2.72436004832,4,SNT,0.176266,0.17394161,Liqui,0,1514706845,0.0,0.0,0.15263473,0.15495912,CCCAGG,1126532579.66,,0.16606452,0.16115748,0.16554799,6804870174.88,USD,173336473.771,28695513.243,5,1777.62107932,302.698048542,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:54:10.971536
,,0.00012914,0.00012914,100.007744134,100.007744134,1,F16,0.00025827,0.00025827,Yobit,0,1514706845,0.0,0.0,0.00012913,0.00012913,CCCAGG,0.0,,0.00012913,0.00012913,0.00025827,0.0,USD,1712709812.21,441931.278926,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:54:12.718309
,,-0.02079035,0.02944223,-18.1102376609,45.5999956634,4,USC,0.11479888,0.09672032,Yobit,0,1514706845,0.0,0.0,0.0645663,0.0645663,CCCAGG,972340.848754,,0.11479888,0.0645663,0.09400853,10343113.0,USD,11082.8429806,1022.34661864,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:54:11.913987
,,0.000121,-1.9e-05,3.28536519142,-0.496991891185,4,QTUM,0.004408,0.003936,BitTrex,34989754,1514706852,5.1227516,0.01948366,0.003615,0.003693,CCCAGG,380400.0,,0.003683,0.003823,0.003804,100000000.0,BTC,3224097.09197,12406.5409286,5,2215840.65603,8571.13344626,536261.370941,2038.44636831,QTUM,1,JordanManual,2017-12-31 00:55:02.860377
,,3.31e-06,7.4e-07,8.5706887623,1.7965525613,4,SC,4.248e-05,4.229e-05,BitTrex,0,1514706853,0.0,0.0,3.788e-05,4.082e-05,CCCAGG,1316440.40908,,3.862e-05,4.119e-05,4.193e-05,31396146174.0,ETH,1084750864.21,45483.6037364,5,0.0,0.0,0.0,0.0,SC,1,JordanManual,2017-12-31 00:54:47.493770
,,1.343e-05,-2.169e-05,1.80416179691,-2.78251722236,2,PTOY,0.00080894,0.00078742,Liqui,0,1514706854,0.0,0.0,0.00070118,0.00072876,CCCAGG,75783.51564,,0.00074439,0.00077951,0.00075782,100002000.0,ETH,5230108.21561,3963.48060795,5,0.0,0.0,0.0,0.0,PTOY,1,JordanManual,2017-12-31 00:54:46.698093
,,-0.00014041,-0.00015873,-2.12365314926,-2.394103203,4,GRS,0.00700855,0.00672161,BitTrex,0,1514706855,0.0,0.0,0.00628816,0.00628816,CCCAGG,447281.473569,,0.00661172,0.00663004,0.00647131,69117608.8874,LTC,1501364.2064,9715.79320252,5,0.0,0.0,0.0,0.0,GRS,1,JordanManual,2017-12-31 00:54:47.497130
,,0.08,0.0,4.32432432432,0.0,1,QRL,1.99,1.94,Liqui,55080375,1514706855,8.58873797,16.5939332056,1.69,1.88,CCCAGG,125450000.0,,1.85,1.93,1.93,65000000.0,USDT,745166.840018,1436665.88575,5,22494.673529,41908.604423,5925.04932447,11330.0113705,QRL,1,JordanManual,2017-12-31 00:54:27.164532
,,-2.177e-05,-5.44e-06,-17.3923464089,-4.99816244028,4,UTT,0.00012517,0.00010884,HitBTC,0,1514706856,0.0,0.0,9.251e-05,9.796e-05,CCCAGG,0.0,,0.00012517,0.00010884,0.0001034,0.0,BTC,21244.9,2.29979124,5,6436.3,0.768582,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:31.438280
,,-0.0123,0.0022,-7.08525345622,1.38277812696,4,SNT,0.1761,0.1701,Liqui,55080384,1514706856,22.79588107,3.70169455819,0.1454,0.1528,CCCAGG,1097625559.21,,0.1736,0.1591,0.1613,6804870174.88,USDT,173351236.237,27953867.6018,5,5092305.37883,813702.054388,1462697.04675,237213.217498,SNT,1,JordanManual,2017-12-31 00:54:30.548732
,,9.2e-06,2.062e-05,27.2673384707,92.3835125448,4,MCAP,4.294e-05,4.294e-05,EtherDelta,0,1514706856,0.0,0.0,3.374e-05,2.231e-05,CCCAGG,4294.0,,3.374e-05,2.232e-05,4.294e-05,100000000.0,BTC,12384.0487131,0.618667051742,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:54:28.943767
,,0.00084895,5.44e-06,3.28904930029,0.0204089901602,4,VERI,0.03306559,0.05384859,HitBTC,0,1514706856,0.0,0.0,0.02023336,0.02531074,CCCAGG,2666036.0,,0.02581141,0.02665492,0.02666036,100000000.0,BTC,2979.83173217,79.4465763695,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:54:29.748947
,,1.56277187,-0.24539393,3.28536519142,-0.496991891185,4,QTUM,56.93139176,50.83528992,BitTrex,0,1514706857,0.0,0.0,46.68942405,47.69683071,CCCAGG,4913044788.0,,47.56767601,49.37584181,49.13044788,100000000.0,USD,3224069.08701,158401401.586,5,1553.40155498,77762.6590137,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:23.298725
,,-0.04262105,-0.01291547,-0.857811261219,-0.261506276045,4,EXP,5.22559916,4.97762214,BitTrex,0,1514706857,0.0,0.0,4.66119312,4.81359567,CCCAGG,38946597.4218,,4.96858131,4.93887573,4.92596026,7906397.0,USD,379833.73676,1871057.01753,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:54:24.104725
,,0.00154986,0.00219563,8.0537101078,11.805554062,4,HAMS,0.03125544,0.02118137,Yobit,0,1514706857,0.0,0.0,0.01717758,0.01717758,CCCAGG,0.0,,0.01924405,0.01859828,0.02079391,0.0,USD,23126.5658473,480.625286017,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:54:23.281792
,,0.01343208,0.01343208,5.78741958973,5.78741958973,1,GCR,0.24849364,0.24849364,BitTrex,0,1514706857,0.0,0.0,0.20574344,0.22395425,CCCAGG,25427505.5588,,0.232091,0.232091,0.24552308,103564624.388,USD,5009195.01708,1229872.78498,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:54:27.145078
,,206.00228462,-32.34746618,3.28536519142,-0.496991891185,4,QTUM,7504.61215376,6701.03299392,BitTrex,0,1514706860,0.0,0.0,6154.5310653,6287.32592646,CCCAGG,6.47630322888e+11,,6270.30094426,6508.65069506,6476.30322888,100000000.0,JPY,3224069.08701,20880014327.8,5,35.8439531,197425.823511,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:23.298725
,,0.178409,0.0,0.399201596806,0.0,4,SKY,49.18991,44.8698635,Cryptopia,0,1514706862,0.0,0.0,40.7792,44.8698635,CCCAGG,303568048.646,,44.6914545,44.8698635,44.8698635,6765522.0,USDT,14415.0162059,646629.542661,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:54:29.746075
,,7.17e-06,-3.68e-06,2.16374445484,-1.075331658,4,CFI,0.00036741,0.00035086,Liqui,0,1514706864,0.0,0.0,0.00031482,0.00032199,CCCAGG,169270.0,,0.00033137,0.00034222,0.00033854,500000000.0,ETH,12507889.8477,4234.42102905,5,0.0,0.0,0.0,0.0,CFI,1,JordanManual,2017-12-31 00:54:49.896036
,,-7.3e-07,6.25e-06,-0.308694181326,2.72331154684,1,SNT,0.00025101,0.0002477,Binance,0,1514706864,0.0,0.0,0.00021736,0.00022067,CCCAGG,1604248.14373,,0.00023648,0.0002295,0.00023575,6804870174.88,ETH,173355045.658,40868.4520139,5,0.0,0.0,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:54:49.890701
,,0.1624,0.1378,32.2158301924,26.0639303953,4,NXT,0.7308,0.7288,Poloniex,1797305,1514706866,2.0,1.33,0.4385,0.5196,CCCAGG,665833461.343,,0.5041,0.5287,0.6665,998999942.0,USD,258052453.91,169565525.277,5,30198375.2331,17700781.8386,14031847.7226,9082422.00676,NXT,1,JordanManual,2017-12-31 00:54:43.419264
,,-0.280844,-0.070211,-17.3913043478,-5.0,4,UTT,1.614853,1.40422,HitBTC,0,1514706866,0.0,0.0,1.193587,1.263798,CCCAGG,0.0,,1.614853,1.40422,1.334009,0.0,USD,21244.9,28496.402737,5,1551.9,2225.7635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:31.438280
,,0.00012919,0.00012919,100.0,100.0,1,F16,0.00025838,0.00025838,Yobit,0,1514706867,0.0,0.0,0.00012919,0.00012919,CCCAGG,0.0,,0.00012919,0.00012919,0.00025838,0.0,USD,1712709812.21,442119.419319,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:54:32.222220
,,-7.3e-07,6.25e-06,-0.308694181326,2.72331154684,1,SNT,0.00025101,0.0002477,BitTrex,0,1514706867,0.0,0.0,0.00021736,0.00022067,CCCAGG,1604248.14373,,0.00023648,0.0002295,0.00023575,6804870174.88,ETH,173365213.925,40870.8491828,5,0.0,0.0,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:55:10.343422
,,-0.00051675,0.0043924,-0.311040071652,2.72435758279,4,SNT,0.17634203,0.17401664,Liqui,0,1514706867,0.0,0.0,0.15270057,0.15502596,CCCAGG,1127018515.44,,0.16613615,0.161227,0.1656194,6804870174.88,USD,173351236.237,28710336.0244,5,1777.62107932,302.698048542,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:54:30.548732
,,-0.02079932,0.02945493,-18.1102392371,45.5999962845,4,USC,0.1148484,0.09676204,Yobit,0,1514706867,0.0,0.0,0.06459415,0.06459415,CCCAGG,972760.261986,,0.1148484,0.06459415,0.09404908,10343113.0,USD,11082.8429806,1022.77202955,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:54:31.450434
,,-0.0123,0.0022,-7.08525345622,1.38277812696,4,SNT,0.1761,0.1701,Liqui,55080454,1514706868,23.75415879,3.85730387245,0.1454,0.1528,CCCAGG,1097625559.21,,0.1736,0.1591,0.1613,6804870174.88,USDT,173355045.658,27954482.0872,5,5092329.13299,813705.911692,1462720.8009,237217.074802,SNT,1,JordanManual,2017-12-31 00:54:49.890701
,,0.00084833,5.44e-06,3.2890658228,0.0204240084219,4,VERI,0.03304129,0.05380901,HitBTC,0,1514706871,0.0,0.0,0.02021848,0.02529214,CCCAGG,2664076.0,,0.02579243,0.02663532,0.02664076,100000000.0,BTC,2979.83173217,79.3943184235,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:54:49.080750
,,9.19e-06,2.061e-05,27.2538552788,92.4215246637,4,MCAP,4.291e-05,4.291e-05,EtherDelta,0,1514706871,0.0,0.0,3.372e-05,2.23e-05,CCCAGG,4291.0,,3.372e-05,2.23e-05,4.291e-05,100000000.0,BTC,12384.0487131,0.61860603028,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:54:48.293797
,,-2.175e-05,-5.44e-06,-17.3902614536,-5.00183891136,4,UTT,0.00012507,0.00010876,HitBTC,0,1514706871,0.0,0.0,9.245e-05,9.788e-05,CCCAGG,0.0,,0.00012507,0.00010876,0.00010332,0.0,BTC,21244.9,2.298606552,5,6436.3,0.768582,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:50.823399
,,0.00058745,0.00037409,38.8800275327,21.695306474,4,NXT,0.00223482,0.00223198,BitTrex,0,1514706872,0.0,0.0,0.00145466,0.00166842,CCCAGG,2096281.49829,,0.00151093,0.00172429,0.00209838,998999942.0,XMR,258066442.808,541521.462259,5,0.0,0.0,0.0,0.0,NXT,1,JordanManual,2017-12-31 00:55:23.355620
,,0.01307836,-0.06846907,8.61070908864,-29.331452702,4,ZRC,0.22716782,0.26662271,Tidex,0,1514706873,0.0,0.0,0.1457303,0.16496318,CCCAGG,0.0,,0.15188482,0.23343225,0.16496318,0.0,WAVES,61718.8581815,10181.3391116,5,0.0,0.0,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:54:47.487433
,,-7.4e-06,-2.46e-05,-1.89161554192,-6.02350636631,4,DYN,0.00041,0.0004084,BitTrex,5261090,1514706873,145.82545101,0.05597364,0.000369,0.000369,CCCAGG,4414.9120404,,0.0003912,0.0004084,0.0003838,11503158.0,BTC,176498.516783,68.37187379,5,176498.516783,68.37187379,84808.9305154,32.15458916,DYN,1,JordanManual,2017-12-31 00:54:48.298473
,,0.17840928,0.0,0.399201596806,0.0,4,SKY,49.1899872,44.86993392,Cryptopia,0,1514706876,0.0,0.0,40.779264,44.86993392,CCCAGG,303568525.074,,44.69152464,44.86993392,44.86993392,6765522.0,USDT,14415.0162059,646630.54145,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:54:49.098601
,,1.5631506,-0.2454534,3.28536519142,-0.496991891185,4,QTUM,56.9451888,50.8476096,BitTrex,0,1514706877,0.0,0.0,46.700739,47.7083898,CCCAGG,4914235440.0,,47.5792038,49.3878078,49.1423544,100000000.0,USD,3224069.08701,158439770.533,5,1553.40155498,77762.6590137,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:42.618652
,,-0.04263138,-0.0129186,-0.857811281518,-0.261506276151,4,EXP,5.22686556,4.97882844,BitTrex,0,1514706877,0.0,0.0,4.66232274,4.81476222,CCCAGG,38956035.9204,,4.96978542,4.94007264,4.92715404,7906397.0,USD,379844.826397,1871565.08736,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:54:43.397213
,,0.00155024,0.00219617,8.05373451,11.8056010983,4,HAMS,0.03126301,0.0211865,Yobit,0,1514706877,0.0,0.0,0.01718174,0.01718174,CCCAGG,0.0,,0.01924871,0.01860278,0.02079895,0.0,USD,23126.5658473,480.741706795,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:54:42.602018
,,0.01343535,0.01343535,5.78742611801,5.78742611801,1,GCR,0.24855386,0.24855386,BitTrex,0,1514706877,0.0,0.0,0.2057933,0.22400852,CCCAGG,25433668.6896,,0.23214724,0.23214724,0.24558259,103564624.388,USD,5009195.01708,1230170.8807,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:54:46.705033
,,206.14917257,-32.37053123,3.28536519142,-0.496991891185,4,QTUM,7509.96324536,6705.81110112,BitTrex,0,1514706879,0.0,0.0,6158.91949455,6291.80904381,CCCAGG,6.48092109468e+11,,6274.77192211,6513.29162591,6480.92109468,100000000.0,JPY,3224069.08701,20894902480.7,5,35.8439531,197425.823511,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:54:42.618652
,,1.04e-06,1.04e-06,5.78742348358,5.78742348358,4,GCR,1.924e-05,1.924e-05,BitTrex,14997292,1514706881,542.00542005,0.01030352,1.593e-05,1.734e-05,CCCAGG,1968.76350961,,1.797e-05,1.797e-05,1.901e-05,103564624.388,BTC,5011375.39694,88.6141217721,5,5011236.47552,88.6114808759,1488111.16292,27.3041656057,GCR,1,JordanManual,2017-12-31 00:55:06.781842
,,3.3e-06,7.3e-07,8.54922279793,1.77313577848,2,SC,4.246e-05,4.227e-05,BitTrex,0,1514706883,0.0,0.0,3.786e-05,4.08e-05,CCCAGG,1315498.52469,,3.86e-05,4.117e-05,4.19e-05,31396146174.0,ETH,1084769759.48,45451.8529224,5,0.0,0.0,0.0,0.0,SC,1,JordanManual,2017-12-31 00:55:27.247161
,,0.00012911,0.00012911,99.9922552664,99.9922552664,1,F16,0.00025823,0.00025823,Yobit,0,1514706887,0.0,0.0,0.00012912,0.00012912,CCCAGG,0.0,,0.00012912,0.00012912,0.00025823,0.0,USD,1712709812.21,441862.864238,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:54:51.653697
,,-0.02078792,0.02943879,-18.110238004,45.6,4,USC,0.11478546,0.09670901,Yobit,0,1514706887,0.0,0.0,0.06455875,0.06455875,CCCAGG,972227.177942,,0.11478546,0.06455875,0.09399754,10343113.0,USD,11082.8429806,1022.23132232,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:54:50.803145
,,-0.00051647,0.00438999,-0.311042000035,2.72435587144,1,SNT,0.17624539,0.17392127,Binance,0,1514706887,0.0,0.0,0.15261689,0.154941,CCCAGG,1126400837.38,,0.1660451,0.16113864,0.16552863,6804870174.88,USD,173355045.658,28695231.6623,5,1777.62107932,302.698048542,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:54:49.890701
,,-7.9e-06,-2.51e-05,-2.01942740286,-6.14593535749,2,DYN,0.00041,0.0004084,BitTrex,5261092,1514706890,11.02240233,0.00422521,0.000369,0.000369,CCCAGG,4409.1604614,,0.0003912,0.0004084,0.0003833,11503158.0,BTC,176509.539186,68.376099,5,176509.539186,68.376099,84819.9529177,32.15881437,DYN,1,JordanManual,2017-12-31 00:55:28.040125
,,205.99343831,-32.34607709,3.28536519142,-0.496991891185,4,QTUM,7504.28988488,6700.74523296,BitTrex,0,1514706890,0.0,0.0,6154.26677265,6287.05593123,CCCAGG,6.47602511844e+11,,6270.03168013,6508.37119553,6476.02511844,100000000.0,JPY,3224097.09197,20879299051.4,5,35.8439531,197425.823511,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:55:02.860377
,,0.1613,0.1367,31.9976195199,25.8558728958,2,NXT,0.7308,0.7288,HitBTC,127870382,1514706891,13.0,8.60171,0.4385,0.5196,CCCAGG,664734561.407,,0.5041,0.5287,0.6654,998999942.0,USD,258052580.91,169314970.67,5,30198502.2331,17700866.7184,14031974.7226,9082506.88661,NXT,1,JordanManual,2017-12-31 00:55:03.685557
,,0.1785,0.0,0.399201596806,0.0,4,SKY,49.215,44.89275,Cryptopia,0,1514706892,0.0,0.0,40.8,44.89275,CCCAGG,303722887.766,,44.71425,44.89275,44.89275,6765522.0,USDT,14415.0162059,646954.148929,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:55:09.552953
,,0.000121,-1.9e-05,3.28536519142,-0.496991891185,4,QTUM,0.004408,0.003936,OKEX,17679880,1514706894,0.44751566,0.00170612212765,0.003615,0.003693,CCCAGG,380400.0,,0.003683,0.003823,0.003804,100000000.0,BTC,3224114.28875,12406.6064901,5,2215857.85281,8571.19900779,536278.567722,2038.51192983,QTUM,1,JordanManual,2017-12-31 00:55:12.853238
,,-0.280896,-0.070224,-17.3913043478,-5.0,4,UTT,1.615152,1.40448,HitBTC,0,1514706895,0.0,0.0,1.193808,1.264032,CCCAGG,0.0,,1.615152,1.40448,1.334256,0.0,USD,21244.9,28501.266908,5,1551.9,2225.7635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:54:50.823399
,,0.0134247,0.0134247,5.78742138685,5.78742138685,4,GCR,0.24835704,0.24835704,BitTrex,0,1514706895,0.0,0.0,0.20563033,0.22383114,CCCAGG,25413527.4414,,0.23196341,0.23196341,0.24538811,103564624.388,USD,5011375.39694,1229731.73659,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:55:06.781842
,,-0.6601244,0.245791,-1.33446905168,0.506146059291,4,QTUM,59.4673768,50.8366014,Binance,0,1514706895,0.0,0.0,46.6862448,48.1890812,CCCAGG,4880707000.0,,49.4671944,48.561279,48.80707,100000000.0,USD,3224097.09197,157360678.135,5,1553.40155498,77762.6590137,0.0,0.0,QTUM,1,JordanManual,2017-12-31 00:55:02.860377
,,0.00154901,0.00219443,8.05372093543,11.8055955305,4,HAMS,0.03123826,0.02116973,Yobit,0,1514706895,0.0,0.0,0.01716813,0.01716813,CCCAGG,0.0,,0.01923347,0.01858805,0.02078248,0.0,USD,23126.5658473,480.361260321,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:55:02.859812
,,-0.04259762,-0.01290837,-0.857811261208,-0.261506276045,4,EXP,5.2227265,4.9748858,BitTrex,0,1514706895,0.0,0.0,4.65863073,4.8109495,CCCAGG,38925187.3731,,4.96584994,4.93616069,4.92325232,7906397.0,USD,379844.826397,1870083.06678,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:55:03.683171
,,7.725e-05,0.0,1.59659228303,0.0,4,SUB*,0.00491568,0.00491568,Yobit,0,1514706895,0.0,0.0,0.00483843,0.00491568,CCCAGG,0.0,,0.00483843,0.00491568,0.00491568,0.0,USD,63593.3316481,312.918266339,5,3490.40155472,17.4714949373,0.0,0.0,SUB*,1,JordanManual,2017-12-31 00:54:50.816352
,,0.08,0.0,4.32432432432,0.0,4,QRL,1.99,1.94,Liqui,55080587,1514706897,61.78473383,119.19260437,1.69,1.88,CCCAGG,125450000.0,,1.85,1.93,1.93,65000000.0,USDT,745223.474726,1436775.10564,5,22595.9154947,42103.9163199,6026.29129016,11525.3232674,QRL,1,JordanManual,2017-12-31 00:55:06.798884
,,-0.0394,-0.0176,-7.06473014165,-3.28419481247,4,PTOY,0.5577,0.5431,Liqui,55080593,1514706899,165.50078774,85.7859033982,0.4743,0.516,CCCAGG,51831036.6,,0.5577,0.5359,0.5183,100002000.0,USDT,5230273.71639,2710861.38108,5,84277.6651674,43691.6277283,23303.0095291,12368.1110111,PTOY,1,JordanManual,2017-12-31 00:55:26.439520
,,9.19e-06,2.061e-05,27.2538552788,92.4215246637,4,MCAP,4.291e-05,4.291e-05,EtherDelta,0,1514706900,0.0,0.0,3.372e-05,2.23e-05,CCCAGG,4291.0,,3.372e-05,2.23e-05,4.291e-05,100000000.0,BTC,12384.0487131,0.61860603028,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:55:08.780667
